X,Y,objectid,tnmid,metasource,sourcedata,sourceorig,sourcefeat,loaddate,referenceg,areaacres,areasqkm,states,huc8,name,shape_Leng,shape_Area,EXTERNAL_PERMIT_NMBR,FACILITY_NAME,SIC_CODES,SIC_DESCRIPTIONS,PERM_FEATURE_NMBR,STATE_WATER_BODY_NAME,permit_outfall
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0266418,MEDICAL OFFICES @ MEDFORD,"8999",Services,"1",GW,NY0266418_1
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0266418,MEDICAL OFFICES @ MEDFORD,"8999",Services,GMW,GW,NY0266418_GMW
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0266451,C & J CAR WASH CORP,"7542",Carwashes,"1",GW,NY0266451_1
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0266469,MILLER PLACE STAR WASH & FAST LUBE CENTER,"7542",Carwashes,,,NY0266469_NA
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0266469,MILLER PLACE STAR WASH & FAST LUBE CENTER,"7542",Carwashes,"1",,NY0266469_1
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0266493,SCWA LAKEVIEW AVE WELLFIELD/PUMP,"4941",Water Supply,"1",GW,NY0266493_1
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0266493,SCWA LAKEVIEW AVE WELLFIELD/PUMP,"4941",Water Supply,,GW,NY0266493_NA
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0266515,BROOKHAVEN ENERGY,"4939",Combination Utilities,"2",GW,NY0266515_2
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0266515,BROOKHAVEN ENERGY,"4939",Combination Utilities,,GW,NY0266515_NA
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0266591,MID ISLAND AIR SERVICE FUEL FA,"4581","Airports, Flying Fields, & Services","1",GW,NY0266591_1
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0266612,RCF FUEL OIL TERMINAL,"5171",Petroleum Bulk Stations & Terminals,"1",GW,NY0266612_1
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0266621,CAMP HERO WATER DISTRICT,"4941",Water Supply,"1",GW,NY0266621_1
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0266663,AUTO SHOWERS CAR WASH & DETAIL,"7542",Carwashes,"2",GW,NY0266663_2
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0266736,SCWA FOXCROFT LANE WELLFIELD,"4941",Water Supply,"1",GROUNDWATER,NY0266736_1
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0266736,SCWA FOXCROFT LANE WELLFIELD,"4941",Water Supply,,"GROUNDWATER, GW",NY0266736_NA
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0266752,JAGUAR AUTO CORP,"7542",Carwashes,"2",GW,NY0266752_2
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0266761,SCWA TOWN LINE RD WELLFIELD,"4941",Water Supply,"1",GW,NY0266761_1
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0266761,SCWA TOWN LINE RD WELLFIELD,"4941",Water Supply,,GW,NY0266761_NA
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0266779,NEW LAUNDRY CASTLE LLC,"7215",Coin-Operated Laundries And Cleaning,,,NY0266779_NA
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0266787,SCWA EDGEMERE ST PUMP STA,"4941",Water Supply,"1",GW,NY0266787_1
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0266787,SCWA EDGEMERE ST PUMP STA,"4941",Water Supply,,GW,NY0266787_NA
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0266850,SCWA TOWER ST WELLFIELD & PUMP,"4941",Water Supply,,GW,NY0266850_NA
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0266868,DEPOT LAUNDROMAT OF BAY SHORE,"7215",Coin-Operated Laundries And Cleaning,"1",,NY0266868_1
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0266892,FJM OF HOLBROOK,"7215",Coin-Operated Laundries And Cleaning,,GROUNDWATER,NY0266892_NA
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0266892,FJM OF HOLBROOK,"7215",Coin-Operated Laundries And Cleaning,"1",,NY0266892_1
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0266914,SUFFOLK COUNTY WATER AUTHORITY DISTRICT,"4941",Water Supply,"1",GW,NY0266914_1
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0266914,SUFFOLK COUNTY WATER AUTHORITY DISTRICT,"4941",Water Supply,,GW,NY0266914_NA
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0266949,DBD REALTY GROUP PROPERTY,"9511","Air, Water, & Solid Waste Management","2",groundwater,NY0266949_2
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0267058,SCWA NICHOLS ROAD,"4941",Water Supply,,GROUNDWATER,NY0267058_NA
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0267066,SCWA TENETY WELLFIELD & PUMP,"4941",Water Supply,,GROUNDWATER,NY0267066_NA
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0267082,PORTION ROAD LAUNDROMAT,"7215",Coin-Operated Laundries And Cleaning,"1",,NY0267082_1
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0267091,SCWA WELLFIELD & PUMP STATION,"4941",Water Supply,,GROUNDWATER,NY0267091_NA
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0267139,SCWA MARGIN DR E WELLFIELD/STA,"4941",Water Supply,,GA,NY0267139_NA
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0267180,PICCOZZI PROPERTY,"5171",Petroleum Bulk Stations & Terminals,"1",DERING HARBOR,NY0267180_1
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0267279,US NONWOVENS CORP,"2679",Converted Paper Products,"1",,NY0267279_1
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0267295,WHISTLE CLEAN OF SOUTHAMPTON LAUNDROMAT,"7215",Coin-Operated Laundries And Cleaning,,GROUNDWATER,NY0267295_NA
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0267325,CANDLEWOOD LAUNDROMAT INC,"7215",Coin-Operated Laundries And Cleaning,"1",,NY0267325_1
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0267333,ADVANCED ENERGY SYSTEMS INC,"3699",Electrical Equipment & Supplies,"1",groundwater,NY0267333_1
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0267333,ADVANCED ENERGY SYSTEMS INC,"3699",Electrical Equipment & Supplies,,GROUNDWATER,NY0267333_NA
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0267350,BRENTWOOD LAUNDROMAT,"7215",Coin-Operated Laundries And Cleaning,"1",GROUNDWATER,NY0267350_1
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0267350,BRENTWOOD LAUNDROMAT,"7215",Coin-Operated Laundries And Cleaning,,GROUNDWATER,NY0267350_NA
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0267392,ROBERT MOSES SUPER STRUCTURE BRIDGE,"1622","Bridge, Tunnel, & Elevated Highway","1",,NY0267392_1
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0267392,ROBERT MOSES SUPER STRUCTURE BRIDGE,"1622","Bridge, Tunnel, & Elevated Highway",,GREAT SOUTH BAY,NY0267392_NA
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0267414,LIRR BABYLON TRAIN WASH FAC,"4011","Railroads, Line-Haul Operating",,SAMPAWAMS CK,NY0267414_NA
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0267422,SPIN CITY SUPER LAUNDROMAT,"7215",Coin-Operated Laundries And Cleaning,"1",,NY0267422_1
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0267431,US NONWOVENS,"2297",Nonwoven Fabrics,"1",,NY0267431_1
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0270407,TBG COGEN PARTNERS,"4939",Combination Utilities,"1",GW,NY0270407_1
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0270407,TBG COGEN PARTNERS,"4939",Combination Utilities,"2",GW,NY0270407_2
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0272990,OAKCREEK COMMONS,"8999",Services,,GROUNDWATER,NY0272990_NA
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0272990,OAKCREEK COMMONS,"8999",Services,"1",,NY0272990_1
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0273465,OAK RIDGE HOLLOW,"8999",Services,,GROUNDWATER,NY0273465_NA
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0273465,OAK RIDGE HOLLOW,"8999",Services,"1",GROUNDWATER,NY0273465_1
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0273490,FAIRFIELD @ MASTIC,"8999",Services,,GROUNDWATER,NY0273490_NA
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0273490,FAIRFIELD @ MASTIC,"8999",Services,"1",Groundwater,NY0273490_1
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0277487,TIMBER RIDGE @ WESTHAMPTON BEACH,"8999",Services,,GROUNDWATER,NY0277487_NA
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0277827,BROOKHAVEN (T) SD#2,"4952",Sewerage Systems,,GROUNDWATER,NY0277827_NA
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0277827,BROOKHAVEN (T) SD#2,"4952",Sewerage Systems,"1",GROUNDWATER,NY0277827_1
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0277827,BROOKHAVEN (T) SD#2,"4952",Sewerage Systems,GMW,GROUNDWATER,NY0277827_GMW
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0278289,EASTPORT MEADOWS,"8999",Services,"1",GROUNDWATER,NY0278289_1
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0278289,EASTPORT MEADOWS,"8999",Services,GMW,,NY0278289_GMW
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0278432,"MILL POND ESTATES, STP","8999",Services,,GROUNDWATER,NY0278432_NA
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0278432,"MILL POND ESTATES, STP","8999",Services,"1",,NY0278432_1
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0278793,BRISTAL EAST NORTHPORT,"8999",Services,,GROUNDWATER,NY0278793_NA
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0278793,BRISTAL EAST NORTHPORT,"8999",Services,"1",GROUNDWATER,NY0278793_1
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0279617,WILDWOOD ESTATES STP,"8999",Services,,GROUNDWATER,NY0279617_NA
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0279862,GENERAL TERMINALS,"5171",Petroleum Bulk Stations & Terminals,"1",,NY0279862_1
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0279927,RONKONKOMA LAUNDROMAT INC,"7215",Coin-Operated Laundries And Cleaning,,,NY0279927_NA
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0279935,COSTCO GASOLINE LOC. #1215,"5541",Gasoline Service Stations,"1",,NY0279935_1
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0280020,SPRING LAKE CAR WASH INC,"7542",Carwashes,,,NY0280020_NA
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0280020,SPRING LAKE CAR WASH INC,"7542",Carwashes,"1",,NY0280020_1
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0280062,YAPHANK FUEL CELL PARK LLC,"4931",Electric And Other Services Combined,"1",,NY0280062_1
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0280089,SUFFOLK COUNTY SEWER DISTRICT NO. 27 - FORGE RIVER,"4952",Sewerage Systems,"1",,NY0280089_1
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0280089,SUFFOLK COUNTY SEWER DISTRICT NO. 27 - FORGE RIVER,"4952",Sewerage Systems,,,NY0280089_NA
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0280097,PERSONAL TOUCH CAR WASH OF BOHEMIA,"7542",Carwashes,,,NY0280097_NA
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0280097,PERSONAL TOUCH CAR WASH OF BOHEMIA,"7542",Carwashes,"1",,NY0280097_1
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0280143,DIESEL DIRECT LLC,"5171",Petroleum Bulk Stations & Terminals,"1",,NY0280143_1
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0285544,AMBER COURT OF SMITHTOWN,"8999",Services,,GROUNDWATER,NY0285544_NA
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0285552,LA FITNESS,"8999",Services,,GROUNDWATER,NY0285552_NA
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0285757,ROSS HEALTH CARE CENTER,"8999",Services,"1",,NY0285757_1
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0285897,BRISTAL AT LAKE GROVE,"8999",Services,"1",,NY0285897_1
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0286141,FAIRFIELD SOUTHAMPTON,"8999",Services,,GROUNDWATER,NY0286141_NA
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0286184,WESTHAMPTON SENIOR LIVING,"8999",Services,"1",,NY0286184_1
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0286320,CONCERN @ MIDDLE ISLAND,"8999",Services,,GW,NY0286320_NA
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0286320,CONCERN @ MIDDLE ISLAND,"8999",Services,"1",,NY0286320_1
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0286796,MATINECOCK COURT STP,"8999",Services,,GENESEE R,NY0286796_NA
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0287164,SANDY HOLLOW COVE,"8999",Services,,,NY0287164_NA
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0287172,SPEONK COMMONS,"8999",Services,,,NY0287172_NA
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0291528,THE CONERSTONE AT HAUPPAUGE,"8999",Services,,,NY0291528_NA
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0291528,THE CONERSTONE AT HAUPPAUGE,"8999",Services,"1",,NY0291528_1
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0291811,GANSETT MEADOW,"8999",Services,,,NY0291811_NA
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0291811,GANSETT MEADOW,"8999",Services,"1",,NY0291811_1
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0291820,SUNRISE SENIOR LIVING CENTER,"8999",Services,"1",,NY0291820_1
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0291854,VINEYARDS AT BROOKFIELD II,"8999",Services,,,NY0291854_NA
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0291854,VINEYARDS AT BROOKFIELD II,"8999",Services,"1",,NY0291854_1
,,1,{68EBB32B-1AE9-4A30-BE70-86527EFA500E},,,,,2017/07/26,,1255171.22,5079.5,"NJ,NY,RI","02030202",Southern Long Island,5.71788908003,0.542551302667,NY0291986,HAMPTON BOATHOUSES WASTEWATER TREATMENT/DISPOSAL,"8999",Services,,,NY0291986_NA
