permit,facility,Outfall,key,permit_outfall,state,kg_N_TN_per_month,month_year,EXTERNAL_PERMIT_NMBR.x,FACILITY_NAME,SIC_CODES,SIC_DESCRIPTIONS,PERM_FEATURE_NMBR.x,STATE_WATER_BODY_NAME,LATITUDE83,LONGITUDE83,impute_lat,impute_lon,EXTERNAL_PERMIT_NMBR.y,PERM_FEATURE_NMBR.y,huc8,name,impute_name
NY0026697,NEW ROCHELLE SD,1,NY0026697_1_1996-03-31,NY0026697_1,NY,22367.8004535147,1996-03-01,NY0026697,NEW ROCHELLE STP,4952,Sewerage Systems,1,LONG ISLAND SOUND,40.891194,-73.738667,NA,NA,NY0026697,1,02030203,Long Island Sound,NA
NY0026701,MAMARONECK SANITARY SD WWTP,1,NY0026701_1_1996-03-31,NY0026701_1,NY,17742.4036281179,1996-03-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026786,PORT CHESTER SANITARY SD WWTP,1,NY0026786_1_1996-03-31,NY0026786_1,NY,6931.06575963719,1996-03-01,NY0026786,PORT CHESTER STP,4952,Sewerage Systems,1,BYRAM R,40.989194,-73.659278,NA,NA,NY0026786,1,02030203,Long Island Sound,NA
NY0026697,NEW ROCHELLE SD,1,NY0026697_1_1996-04-30,NY0026697_1,NY,22000,1996-04-01,NY0026697,NEW ROCHELLE STP,4952,Sewerage Systems,1,LONG ISLAND SOUND,40.891194,-73.738667,NA,NA,NY0026697,1,02030203,Long Island Sound,NA
NY0026701,MAMARONECK SANITARY SD WWTP,1,NY0026701_1_1996-04-30,NY0026701_1,NY,18176.8707482993,1996-04-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026786,PORT CHESTER SANITARY SD WWTP,1,NY0026786_1_1996-04-30,NY0026786_1,NY,6870.74829931973,1996-04-01,NY0026786,PORT CHESTER STP,4952,Sewerage Systems,1,BYRAM R,40.989194,-73.659278,NA,NA,NY0026786,1,02030203,Long Island Sound,NA
NY0021342,HUNTINGTON (T) STP,3,NY0021342_3_1996-04-30,NY0021342_3,NY,3224.48979591837,1996-04-01,NY0021342,HUNTINGTON SEWER DISTRICT STP,4952,Sewerage Systems,3,HUNTINGTON HARB,40.888056,-73.417861,NA,NA,NY0021342,3,02030201,Northern Long Island,NA
NY0026778,PORT WASHINGTON WPCP,1,NY0026778_1_1996-04-30,NY0026778_1,NY,8925.17006802721,1996-04-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026999,GREAT NECK WPC DISTRICT,3,NY0026999_3_1996-04-30,NY0026999_3,NY,7251.70068027211,1996-04-01,NY0026999,GREAT NECK WPC DISTRICT,4952,Sewerage Systems,3,MANHASSET BAY,40.797722,-73.712139,NA,NA,NY0026999,3,02030201,Northern Long Island,NA
NY0021342,HUNTINGTON (T) STP,3,NY0021342_3_1996-05-31,NY0021342_3,NY,4442.63038548753,1996-05-01,NY0021342,HUNTINGTON SEWER DISTRICT STP,4952,Sewerage Systems,3,HUNTINGTON HARB,40.888056,-73.417861,NA,NA,NY0021342,3,02030201,Northern Long Island,NA
NY0026999,GREAT NECK WPC DISTRICT,3,NY0026999_3_1996-05-31,NY0026999_3,NY,5989.1156462585,1996-05-01,NY0026999,GREAT NECK WPC DISTRICT,4952,Sewerage Systems,3,MANHASSET BAY,40.797722,-73.712139,NA,NA,NY0026999,3,02030201,Northern Long Island,NA
NY0026697,NEW ROCHELLE SD,1,NY0026697_1_1996-05-31,NY0026697_1,NY,22606.8027210884,1996-05-01,NY0026697,NEW ROCHELLE STP,4952,Sewerage Systems,1,LONG ISLAND SOUND,40.891194,-73.738667,NA,NA,NY0026697,1,02030203,Long Island Sound,NA
NY0026701,MAMARONECK SANITARY SD WWTP,1,NY0026701_1_1996-05-31,NY0026701_1,NY,19092.0634920635,1996-05-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026786,PORT CHESTER SANITARY SD WWTP,1,NY0026786_1_1996-05-31,NY0026786_1,NY,7127.89115646259,1996-05-01,NY0026786,PORT CHESTER STP,4952,Sewerage Systems,1,BYRAM R,40.989194,-73.659278,NA,NA,NY0026786,1,02030203,Long Island Sound,NA
NY0026778,PORT WASHINGTON WPCP,1,NY0026778_1_1996-05-31,NY0026778_1,NY,9208.61678004535,1996-05-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0021342,HUNTINGTON (T) STP,3,NY0021342_3_1996-06-30,NY0021342_3,NY,4217.68707482993,1996-06-01,NY0021342,HUNTINGTON SEWER DISTRICT STP,4952,Sewerage Systems,3,HUNTINGTON HARB,40.888056,-73.417861,NA,NA,NY0021342,3,02030201,Northern Long Island,NA
NY0026778,PORT WASHINGTON WPCP,1,NY0026778_1_1996-06-30,NY0026778_1,NY,7170.06802721088,1996-06-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026999,GREAT NECK WPC DISTRICT,3,NY0026999_3_1996-06-30,NY0026999_3,NY,5115.6462585034,1996-06-01,NY0026999,GREAT NECK WPC DISTRICT,4952,Sewerage Systems,3,MANHASSET BAY,40.797722,-73.712139,NA,NA,NY0026999,3,02030201,Northern Long Island,NA
NY0026697,NEW ROCHELLE SD,1,NY0026697_1_1996-06-30,NY0026697_1,NY,22040.8163265306,1996-06-01,NY0026697,NEW ROCHELLE STP,4952,Sewerage Systems,1,LONG ISLAND SOUND,40.891194,-73.738667,NA,NA,NY0026697,1,02030203,Long Island Sound,NA
NY0026701,MAMARONECK SANITARY SD WWTP,1,NY0026701_1_1996-06-30,NY0026701_1,NY,18748.2993197279,1996-06-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026786,PORT CHESTER SANITARY SD WWTP,1,NY0026786_1_1996-06-30,NY0026786_1,NY,7047.61904761905,1996-06-01,NY0026786,PORT CHESTER STP,4952,Sewerage Systems,1,BYRAM R,40.989194,-73.659278,NA,NA,NY0026786,1,02030203,Long Island Sound,NA
NY0021342,HUNTINGTON (T) STP,3,NY0021342_3_1996-07-31,NY0021342_3,NY,3922.44897959184,1996-07-01,NY0021342,HUNTINGTON SEWER DISTRICT STP,4952,Sewerage Systems,3,HUNTINGTON HARB,40.888056,-73.417861,NA,NA,NY0021342,3,02030201,Northern Long Island,NA
NY0026778,PORT WASHINGTON WPCP,1,NY0026778_1_1996-07-31,NY0026778_1,NY,6509.2970521542,1996-07-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026999,GREAT NECK WPC DISTRICT,3,NY0026999_3_1996-07-31,NY0026999_3,NY,5946.9387755102,1996-07-01,NY0026999,GREAT NECK WPC DISTRICT,4952,Sewerage Systems,3,MANHASSET BAY,40.797722,-73.712139,NA,NA,NY0026999,3,02030201,Northern Long Island,NA
NY0026697,NEW ROCHELLE SD,1,NY0026697_1_1996-07-31,NY0026697_1,NY,22902.0408163265,1996-07-01,NY0026697,NEW ROCHELLE STP,4952,Sewerage Systems,1,LONG ISLAND SOUND,40.891194,-73.738667,NA,NA,NY0026697,1,02030203,Long Island Sound,NA
NY0026701,MAMARONECK SANITARY SD WWTP,1,NY0026701_1_1996-07-31,NY0026701_1,NY,19513.8321995465,1996-07-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026786,PORT CHESTER SANITARY SD WWTP,1,NY0026786_1_1996-07-31,NY0026786_1,NY,7366.89342403628,1996-07-01,NY0026786,PORT CHESTER STP,4952,Sewerage Systems,1,BYRAM R,40.989194,-73.659278,NA,NA,NY0026786,1,02030203,Long Island Sound,NA
NY0026999,GREAT NECK WPC DISTRICT,3,NY0026999_3_1996-08-31,NY0026999_3,NY,6410.8843537415,1996-08-01,NY0026999,GREAT NECK WPC DISTRICT,4952,Sewerage Systems,3,MANHASSET BAY,40.797722,-73.712139,NA,NA,NY0026999,3,02030201,Northern Long Island,NA
NY0026778,PORT WASHINGTON WPCP,1,NY0026778_1_1996-08-31,NY0026778_1,NY,6495.2380952381,1996-08-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026697,NEW ROCHELLE SD,1,NY0026697_1_1996-08-31,NY0026697_1,NY,23084.8072562358,1996-08-01,NY0026697,NEW ROCHELLE STP,4952,Sewerage Systems,1,LONG ISLAND SOUND,40.891194,-73.738667,NA,NA,NY0026697,1,02030203,Long Island Sound,NA
NY0026701,MAMARONECK SANITARY SD WWTP,1,NY0026701_1_1996-08-31,NY0026701_1,NY,19359.1836734694,1996-08-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026786,PORT CHESTER SANITARY SD WWTP,1,NY0026786_1_1996-08-31,NY0026786_1,NY,7437.18820861678,1996-08-01,NY0026786,PORT CHESTER STP,4952,Sewerage Systems,1,BYRAM R,40.989194,-73.659278,NA,NA,NY0026786,1,02030203,Long Island Sound,NA
NY0021342,HUNTINGTON (T) STP,3,NY0021342_3_1996-08-31,NY0021342_3,NY,4695.69160997732,1996-08-01,NY0021342,HUNTINGTON SEWER DISTRICT STP,4952,Sewerage Systems,3,HUNTINGTON HARB,40.888056,-73.417861,NA,NA,NY0021342,3,02030201,Northern Long Island,NA
NY0026999,GREAT NECK WPC DISTRICT,3,NY0026999_3_1996-09-30,NY0026999_3,NY,6244.89795918367,1996-09-01,NY0026999,GREAT NECK WPC DISTRICT,4952,Sewerage Systems,3,MANHASSET BAY,40.797722,-73.712139,NA,NA,NY0026999,3,02030201,Northern Long Island,NA
NY0021342,HUNTINGTON (T) STP,3,NY0021342_3_1996-09-30,NY0021342_3,NY,3006.80272108844,1996-09-01,NY0021342,HUNTINGTON SEWER DISTRICT STP,4952,Sewerage Systems,3,HUNTINGTON HARB,40.888056,-73.417861,NA,NA,NY0021342,3,02030201,Northern Long Island,NA
NY0026778,PORT WASHINGTON WPCP,1,NY0026778_1_1996-09-30,NY0026778_1,NY,6897.95918367347,1996-09-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026697,NEW ROCHELLE SD,1,NY0026697_1_1996-09-30,NY0026697_1,NY,22625.8503401361,1996-09-01,NY0026697,NEW ROCHELLE STP,4952,Sewerage Systems,1,LONG ISLAND SOUND,40.891194,-73.738667,NA,NA,NY0026697,1,02030203,Long Island Sound,NA
NY0026786,PORT CHESTER SANITARY SD WWTP,1,NY0026786_1_1996-09-30,NY0026786_1,NY,7224.48979591837,1996-09-01,NY0026786,PORT CHESTER STP,4952,Sewerage Systems,1,BYRAM R,40.989194,-73.659278,NA,NA,NY0026786,1,02030203,Long Island Sound,NA
NY0026701,MAMARONECK SANITARY SD WWTP,1,NY0026701_1_1996-09-30,NY0026701_1,NY,19142.8571428571,1996-09-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026697,NEW ROCHELLE SD,1,NY0026697_1_1996-10-31,NY0026697_1,NY,23169.1609977324,1996-10-01,NY0026697,NEW ROCHELLE STP,4952,Sewerage Systems,1,LONG ISLAND SOUND,40.891194,-73.738667,NA,NA,NY0026697,1,02030203,Long Island Sound,NA
NY0026701,MAMARONECK SANITARY SD WWTP,1,NY0026701_1_1996-10-31,NY0026701_1,NY,20202.7210884354,1996-10-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026786,PORT CHESTER SANITARY SD WWTP,1,NY0026786_1_1996-10-31,NY0026786_1,NY,7507.48299319728,1996-10-01,NY0026786,PORT CHESTER STP,4952,Sewerage Systems,1,BYRAM R,40.989194,-73.659278,NA,NA,NY0026786,1,02030203,Long Island Sound,NA
NY0021342,HUNTINGTON (T) STP,3,NY0021342_3_1996-10-31,NY0021342_3,NY,4386.39455782313,1996-10-01,NY0021342,HUNTINGTON SEWER DISTRICT STP,4952,Sewerage Systems,3,HUNTINGTON HARB,40.888056,-73.417861,NA,NA,NY0021342,3,02030201,Northern Long Island,NA
NY0026999,GREAT NECK WPC DISTRICT,3,NY0026999_3_1996-10-31,NY0026999_3,NY,6523.35600907029,1996-10-01,NY0026999,GREAT NECK WPC DISTRICT,4952,Sewerage Systems,3,MANHASSET BAY,40.797722,-73.712139,NA,NA,NY0026999,3,02030201,Northern Long Island,NA
NY0026778,PORT WASHINGTON WPCP,1,NY0026778_1_1996-10-31,NY0026778_1,NY,8140.13605442177,1996-10-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026999,GREAT NECK WPC DISTRICT,3,NY0026999_3_1996-11-30,NY0026999_3,NY,6326.5306122449,1996-11-01,NY0026999,GREAT NECK WPC DISTRICT,4952,Sewerage Systems,3,MANHASSET BAY,40.797722,-73.712139,NA,NA,NY0026999,3,02030201,Northern Long Island,NA
NY0021342,HUNTINGTON (T) STP,3,NY0021342_3_1996-11-30,NY0021342_3,NY,4312.92517006803,1996-11-01,NY0021342,HUNTINGTON SEWER DISTRICT STP,4952,Sewerage Systems,3,HUNTINGTON HARB,40.888056,-73.417861,NA,NA,NY0021342,3,02030201,Northern Long Island,NA
NY0026778,PORT WASHINGTON WPCP,1,NY0026778_1_1996-11-30,NY0026778_1,NY,7551.02040816326,1996-11-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026697,NEW ROCHELLE SD,1,NY0026697_1_1996-11-30,NY0026697_1,NY,22557.8231292517,1996-11-01,NY0026697,NEW ROCHELLE STP,4952,Sewerage Systems,1,LONG ISLAND SOUND,40.891194,-73.738667,NA,NA,NY0026697,1,02030203,Long Island Sound,NA
NY0026701,MAMARONECK SANITARY SD WWTP,1,NY0026701_1_1996-11-30,NY0026701_1,NY,19904.7619047619,1996-11-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026786,PORT CHESTER SANITARY SD WWTP,1,NY0026786_1_1996-11-30,NY0026786_1,NY,7238.09523809524,1996-11-01,NY0026786,PORT CHESTER STP,4952,Sewerage Systems,1,BYRAM R,40.989194,-73.659278,NA,NA,NY0026786,1,02030203,Long Island Sound,NA
NY0021342,HUNTINGTON (T) STP,3,NY0021342_3_1996-12-31,NY0021342_3,NY,5075.28344671202,1996-12-01,NY0021342,HUNTINGTON SEWER DISTRICT STP,4952,Sewerage Systems,3,HUNTINGTON HARB,40.888056,-73.417861,NA,NA,NY0021342,3,02030201,Northern Long Island,NA
NY0026131,NYCDEP - WARD'S ISLAND WPCP,1,NY0026131_1_1996-12-31,NY0026131_1,NY,476950.113378685,1996-12-01,NY0026131,NYCDEP - WARD'S ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.787833,-73.919139,NA,NA,NA,NA,NA,East River,East River
NY0026191,NYCDEP - HUNT'S POINT WPCP,1,NY0026191_1_1996-12-31,NY0026191_1,NY,333619.047619048,1996-12-01,NY0026191,NYCDEP - HUNT'S POINT WPCP,4952,Sewerage Systems,1,UPPER EAST R,40.801389,-73.879583,NA,NA,NY0026191,1,02030102,Bronx,NA
NY0026239,NYCDEP - TALLMAN ISLAND WPCP,1,NY0026239_1_1996-12-31,NY0026239_1,NY,126094.784580499,1996-12-01,NY0026239,NYCDEP - TALLMAN ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.797583,-73.841056,NA,NA,NY0026239,1,02030102,Bronx,NA
NY0026697,NEW ROCHELLE SD,1,NY0026697_1_1996-12-31,NY0026697_1,NY,23337.8684807256,1996-12-01,NY0026697,NEW ROCHELLE STP,4952,Sewerage Systems,1,LONG ISLAND SOUND,40.891194,-73.738667,NA,NA,NY0026697,1,02030203,Long Island Sound,NA
NY0026701,MAMARONECK SANITARY SD WWTP,1,NY0026701_1_1996-12-31,NY0026701_1,NY,21060.3174603175,1996-12-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026778,PORT WASHINGTON WPCP,1,NY0026778_1_1996-12-31,NY0026778_1,NY,9644.44444444444,1996-12-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026786,PORT CHESTER SANITARY SD WWTP,1,NY0026786_1_1996-12-31,NY0026786_1,NY,7479.36507936508,1996-12-01,NY0026786,PORT CHESTER STP,4952,Sewerage Systems,1,BYRAM R,40.989194,-73.659278,NA,NA,NY0026786,1,02030203,Long Island Sound,NA
NY0026999,GREAT NECK WPC DISTRICT,3,NY0026999_3_1996-12-31,NY0026999_3,NY,6678.00453514739,1996-12-01,NY0026999,GREAT NECK WPC DISTRICT,4952,Sewerage Systems,3,MANHASSET BAY,40.797722,-73.712139,NA,NA,NY0026999,3,02030201,Northern Long Island,NA
NY0026131,NYCDEP - WARD'S ISLAND WPCP,1,NY0026131_1_1997-01-31,NY0026131_1,NY,479733.786848073,1997-01-01,NY0026131,NYCDEP - WARD'S ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.787833,-73.919139,NA,NA,NA,NA,NA,East River,East River
NY0026191,NYCDEP - HUNT'S POINT WPCP,1,NY0026191_1_1997-01-31,NY0026191_1,NY,338188.20861678,1997-01-01,NY0026191,NYCDEP - HUNT'S POINT WPCP,4952,Sewerage Systems,1,UPPER EAST R,40.801389,-73.879583,NA,NA,NY0026191,1,02030102,Bronx,NA
NY0026239,NYCDEP - TALLMAN ISLAND WPCP,1,NY0026239_1_1997-01-31,NY0026239_1,NY,126122.902494331,1997-01-01,NY0026239,NYCDEP - TALLMAN ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.797583,-73.841056,NA,NA,NY0026239,1,02030102,Bronx,NA
NY0026999,GREAT NECK WPC DISTRICT,3,NY0026999_3_1997-01-31,NY0026999_3,NY,6523.35600907029,1997-01-01,NY0026999,GREAT NECK WPC DISTRICT,4952,Sewerage Systems,3,MANHASSET BAY,40.797722,-73.712139,NA,NA,NY0026999,3,02030201,Northern Long Island,NA
NY0021342,HUNTINGTON (T) STP,3,NY0021342_3_1997-01-31,NY0021342_3,NY,4020.86167800453,1997-01-01,NY0021342,HUNTINGTON SEWER DISTRICT STP,4952,Sewerage Systems,3,HUNTINGTON HARB,40.888056,-73.417861,NA,NA,NY0021342,3,02030201,Northern Long Island,NA
NY0026697,NEW ROCHELLE SD,1,NY0026697_1_1997-01-31,NY0026697_1,NY,23843.9909297052,1997-01-01,NY0026697,NEW ROCHELLE STP,4952,Sewerage Systems,1,LONG ISLAND SOUND,40.891194,-73.738667,NA,NA,NY0026697,1,02030203,Long Island Sound,NA
NY0026701,MAMARONECK SANITARY SD WWTP,1,NY0026701_1_1997-01-31,NY0026701_1,NY,21299.3197278912,1997-01-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026778,PORT WASHINGTON WPCP,1,NY0026778_1_1997-01-31,NY0026778_1,NY,9419.50113378685,1997-01-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026786,PORT CHESTER SANITARY SD WWTP,1,NY0026786_1_1997-01-31,NY0026786_1,NY,7324.71655328798,1997-01-01,NY0026786,PORT CHESTER STP,4952,Sewerage Systems,1,BYRAM R,40.989194,-73.659278,NA,NA,NY0026786,1,02030203,Long Island Sound,NA
NY0026697,NEW ROCHELLE SD,1,NY0026697_1_1997-02-28,NY0026697_1,NY,21739.6825396825,1997-02-01,NY0026697,NEW ROCHELLE STP,4952,Sewerage Systems,1,LONG ISLAND SOUND,40.891194,-73.738667,NA,NA,NY0026697,1,02030203,Long Island Sound,NA
NY0026701,MAMARONECK SANITARY SD WWTP,1,NY0026701_1_1997-02-28,NY0026701_1,NY,19428.5714285714,1997-02-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026786,PORT CHESTER SANITARY SD WWTP,1,NY0026786_1_1997-02-28,NY0026786_1,NY,6641.26984126984,1997-02-01,NY0026786,PORT CHESTER STP,4952,Sewerage Systems,1,BYRAM R,40.989194,-73.659278,NA,NA,NY0026786,1,02030203,Long Island Sound,NA
NY0026131,NYCDEP - WARD'S ISLAND WPCP,1,NY0026131_1_1997-02-28,NY0026131_1,NY,448177.777777778,1997-02-01,NY0026131,NYCDEP - WARD'S ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.787833,-73.919139,NA,NA,NA,NA,NA,East River,East River
NY0026191,NYCDEP - HUNT'S POINT WPCP,1,NY0026191_1_1997-02-28,NY0026191_1,NY,329079.365079365,1997-02-01,NY0026191,NYCDEP - HUNT'S POINT WPCP,4952,Sewerage Systems,1,UPPER EAST R,40.801389,-73.879583,NA,NA,NY0026191,1,02030102,Bronx,NA
NY0026239,NYCDEP - TALLMAN ISLAND WPCP,1,NY0026239_1_1997-02-28,NY0026239_1,NY,118349.206349206,1997-02-01,NY0026239,NYCDEP - TALLMAN ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.797583,-73.841056,NA,NA,NY0026239,1,02030102,Bronx,NA
NY0021342,HUNTINGTON (T) STP,3,NY0021342_3_1997-02-28,NY0021342_3,NY,3466.66666666667,1997-02-01,NY0021342,HUNTINGTON SEWER DISTRICT STP,4952,Sewerage Systems,3,HUNTINGTON HARB,40.888056,-73.417861,NA,NA,NY0021342,3,02030201,Northern Long Island,NA
NY0026778,PORT WASHINGTON WPCP,1,NY0026778_1_1997-02-28,NY0026778_1,NY,9511.11111111111,1997-02-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026999,GREAT NECK WPC DISTRICT,3,NY0026999_3_1997-02-28,NY0026999_3,NY,6285.71428571429,1997-02-01,NY0026999,GREAT NECK WPC DISTRICT,4952,Sewerage Systems,3,MANHASSET BAY,40.797722,-73.712139,NA,NA,NY0026999,3,02030201,Northern Long Island,NA
NY0021342,HUNTINGTON (T) STP,3,NY0021342_3_1997-03-31,NY0021342_3,NY,3753.74149659864,1997-03-01,NY0021342,HUNTINGTON SEWER DISTRICT STP,4952,Sewerage Systems,3,HUNTINGTON HARB,40.888056,-73.417861,NA,NA,NY0021342,3,02030201,Northern Long Island,NA
NY0026697,NEW ROCHELLE SD,1,NY0026697_1_1997-03-31,NY0026697_1,NY,24265.7596371882,1997-03-01,NY0026697,NEW ROCHELLE STP,4952,Sewerage Systems,1,LONG ISLAND SOUND,40.891194,-73.738667,NA,NA,NY0026697,1,02030203,Long Island Sound,NA
NY0026701,MAMARONECK SANITARY SD WWTP,1,NY0026701_1_1997-03-31,NY0026701_1,NY,21397.7324263039,1997-03-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026786,PORT CHESTER SANITARY SD WWTP,1,NY0026786_1_1997-03-31,NY0026786_1,NY,7395.01133786848,1997-03-01,NY0026786,PORT CHESTER STP,4952,Sewerage Systems,1,BYRAM R,40.989194,-73.659278,NA,NA,NY0026786,1,02030203,Long Island Sound,NA
NY0026999,GREAT NECK WPC DISTRICT,3,NY0026999_3_1997-03-31,NY0026999_3,NY,5876.64399092971,1997-03-01,NY0026999,GREAT NECK WPC DISTRICT,4952,Sewerage Systems,3,MANHASSET BAY,40.797722,-73.712139,NA,NA,NY0026999,3,02030201,Northern Long Island,NA
NY0026131,NYCDEP - WARD'S ISLAND WPCP,1,NY0026131_1_1997-03-31,NY0026131_1,NY,497448.072562358,1997-03-01,NY0026131,NYCDEP - WARD'S ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.787833,-73.919139,NA,NA,NA,NA,NA,East River,East River
NY0026191,NYCDEP - HUNT'S POINT WPCP,1,NY0026191_1_1997-03-31,NY0026191_1,NY,356633.560090703,1997-03-01,NY0026191,NYCDEP - HUNT'S POINT WPCP,4952,Sewerage Systems,1,UPPER EAST R,40.801389,-73.879583,NA,NA,NY0026191,1,02030102,Bronx,NA
NY0026239,NYCDEP - TALLMAN ISLAND WPCP,1,NY0026239_1_1997-03-31,NY0026239_1,NY,131141.950113379,1997-03-01,NY0026239,NYCDEP - TALLMAN ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.797583,-73.841056,NA,NA,NY0026239,1,02030102,Bronx,NA
NY0026778,PORT WASHINGTON WPCP,1,NY0026778_1_1997-03-31,NY0026778_1,NY,9039.90929705215,1997-03-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026999,GREAT NECK WPC DISTRICT,3,NY0026999_3_1997-04-30,NY0026999_3,NY,6340.13605442177,1997-04-01,NY0026999,GREAT NECK WPC DISTRICT,4952,Sewerage Systems,3,MANHASSET BAY,40.797722,-73.712139,NA,NA,NY0026999,3,02030201,Northern Long Island,NA
NY0026191,NYCDEP - HUNT'S POINT WPCP,1,NY0026191_1_1997-04-30,NY0026191_1,NY,366979.591836735,1997-04-01,NY0026191,NYCDEP - HUNT'S POINT WPCP,4952,Sewerage Systems,1,UPPER EAST R,40.801389,-73.879583,NA,NA,NY0026191,1,02030102,Bronx,NA
NY0021342,HUNTINGTON (T) STP,3,NY0021342_3_1997-04-30,NY0021342_3,NY,4748.29931972789,1997-04-01,NY0021342,HUNTINGTON SEWER DISTRICT STP,4952,Sewerage Systems,3,HUNTINGTON HARB,40.888056,-73.417861,NA,NA,NY0021342,3,02030201,Northern Long Island,NA
