"permit","facility","Outfall","quant_avg","conc_avg","days_per_month","key","param","permit_outfall","permit_outfall_designator","state","kg_N_TN_per_month","month_year","EXTERNAL_PERMIT_NMBR.x","FACILITY_NAME","SIC_CODES","SIC_DESCRIPTIONS","PERM_FEATURE_NMBR.x","STATE_WATER_BODY_NAME","LATITUDE83","LONGITUDE83","impute_lat","impute_lon","EXTERNAL_PERMIT_NMBR.y","PERM_FEATURE_NMBR.y","huc8","name","impute_name"
"MA0102148","BELCHERTOWN WWTP","1",NA,NA,30,"MA0102148_1_2000-09-30",NA,"MA0102148_1",NA,"MA",7.712316,"2000-09","MA0102148","BELCHERTOWN W W T P","4952","Sewerage Systems","1","LAMPSON BROOK",42.281111,-72.425556,NA,NA,"MA0102148","1","01080201","Ashuelot River-Connecticut River",NA
"MA0100170","OXFORD-ROCHDALE SEWER DISTRICT","1",NA,NA,31,"MA0100170_1_2000-10-31",NA,"MA0100170_1",NA,"MA",12.484444,"2000-10","MA0100170","OXFORD ROCHDALE SD WWTP","4952","Sewerage Systems","1","FRENCH RIVER",42.308389,-72.497917,NA,NA,"MA0100170","1","01080201","Ashuelot River-Connecticut River",NA
"CT0101745","DEEP RIVER TOWN OF","1",NA,NA,31,"CT0101745_1_2000-10-31",NA,"CT0101745_1",NA,"CT",87.2197989,"2000-10","CT0101745","DEEP RIVER WPCF","4952","Sewerage Systems","1","CONNECTICUT RIVER",41.393598,-72.439014,NA,NA,"CT0101745","1","01080205","Outlet Connecticut River",NA
"CT0101770","TOWN OFREDDING","1",NA,NA,31,"CT0101770_1_2000-10-31",NA,"CT0101770_1",NA,"CT",4.1818194,"2000-10","CT0101770","REDDING, TOWN OF","4952","Sewerage Systems","1","NORWALK RIVER",41.76,-73.43,NA,NA,"CT0101770","1","01100005","Housatonic",NA
"MA0100480","MARLBOROUGH WESTERLY W W T P","1",NA,NA,31,"MA0100480_1_2000-10-31",NA,"MA0100480_1",NA,"MA",407.973795,"2000-10","MA0100480","MARLBOROUGH WESTERLY W W T F","4952","Sewerage Systems","1","ASSABET RIVER",42.574611,-72.031889,NA,NA,"MA0100480","1","01080202","Millers River",NA
"MA0100901","SOUTHBRIDGE W W T P","1",NA,NA,31,"MA0100901_1_2000-10-31",NA,"MA0100901_1",NA,"MA",492.807,"2000-10","MA0100901","SOUTHBRIDGE W W T P","4952","Sewerage Systems","1","QUINEBAUG RIVER",42.069979,-72.008106,NA,NA,"MA0100901","1","01100001","Quinebaug River",NA
"MA0101281","WEST FITCHBURG W W T F","FAC",NA,NA,31,"MA0101281_FAC_2000-10-31",NA,"MA0101281_FAC",NA,"MA",2069.601664,"2000-10","MA0101281","WEST FITCHBURG WWTF","4952","Sewerage Systems","FAC","NASHUA RIVER, NORTH BRANCH",42.561923,-72.845629,NA,NA,"MA0101281","FAC","01080203","Deerfield River",NA
"MA0102148","BELCHERTOWN WWTP","1",NA,NA,31,"MA0102148_1_2000-10-31",NA,"MA0102148_1",NA,"MA",4.4775036,"2000-10","MA0102148","BELCHERTOWN W W T P","4952","Sewerage Systems","1","LAMPSON BROOK",42.281111,-72.425556,NA,NA,"MA0102148","1","01080201","Ashuelot River-Connecticut River",NA
"MA0100005","ATHOL WW T P","1",NA,NA,31,"MA0100005_1_2000-10-31",NA,"MA0100005_1",NA,"MA",110.7548532,"2000-10","MA0100005","ATHOL W W T P","4952","Sewerage Systems","1","MILLERS RIVER",42.586111,-72.2425,NA,NA,"MA0100005","1","01080202","Millers River",NA
"CT0101745","DEEP RIVER TOWN OF","1",NA,NA,30,"CT0101745_1_2000-11-30",NA,"CT0101745_1",NA,"CT",177.580845,"2000-11","CT0101745","DEEP RIVER WPCF","4952","Sewerage Systems","1","CONNECTICUT RIVER",41.393598,-72.439014,NA,NA,"CT0101745","1","01080205","Outlet Connecticut River",NA
"CT0101770","TOWN OFREDDING","1",NA,NA,30,"CT0101770_1_2000-11-30",NA,"CT0101770_1",NA,"CT",4.376217,"2000-11","CT0101770","REDDING, TOWN OF","4952","Sewerage Systems","1","NORWALK RIVER",41.76,-73.43,NA,NA,"CT0101770","1","01100005","Housatonic",NA
"MA0100005","ATHOL WW T P","1",NA,NA,30,"MA0100005_1_2000-11-30",NA,"MA0100005_1",NA,"MA",321.5565675,"2000-11","MA0100005","ATHOL W W T P","4952","Sewerage Systems","1","MILLERS RIVER",42.586111,-72.2425,NA,NA,"MA0100005","1","01080202","Millers River",NA
"MA0101281","WEST FITCHBURG W W T F","FAC",NA,NA,30,"MA0101281_FAC_2000-11-30",NA,"MA0101281_FAC",NA,"MA",3495.069,"2000-11","MA0101281","WEST FITCHBURG WWTF","4952","Sewerage Systems","FAC","NASHUA RIVER, NORTH BRANCH",42.561923,-72.845629,NA,NA,"MA0101281","FAC","01080203","Deerfield River",NA
"MA0102148","BELCHERTOWN WWTP","1",NA,NA,30,"MA0102148_1_2000-11-30",NA,"MA0102148_1",NA,"MA",8.591193,"2000-11","MA0102148","BELCHERTOWN W W T P","4952","Sewerage Systems","1","LAMPSON BROOK",42.281111,-72.425556,NA,NA,"MA0102148","1","01080201","Ashuelot River-Connecticut River",NA
"CT0101745","DEEP RIVER TOWN OF","1",NA,NA,31,"CT0101745_1_2000-12-31",NA,"CT0101745_1",NA,"CT",100.7649513,"2000-12","CT0101745","DEEP RIVER WPCF","4952","Sewerage Systems","1","CONNECTICUT RIVER",41.393598,-72.439014,NA,NA,"CT0101745","1","01080205","Outlet Connecticut River",NA
"CT0101770","TOWN OFREDDING","1",NA,NA,31,"CT0101770_1_2000-12-31",NA,"CT0101770_1",NA,"CT",3.2102856,"2000-12","CT0101770","REDDING, TOWN OF","4952","Sewerage Systems","1","NORWALK RIVER",41.76,-73.43,NA,NA,"CT0101770","1","01100005","Housatonic",NA
"MA0100005","ATHOL WW T P","1",NA,NA,31,"MA0100005_1_2000-12-31",NA,"MA0100005_1",NA,"MA",351.582594,"2000-12","MA0100005","ATHOL W W T P","4952","Sewerage Systems","1","MILLERS RIVER",42.586111,-72.2425,NA,NA,"MA0100005","1","01080202","Millers River",NA
"MA0101281","WEST FITCHBURG W W T F","FAC",NA,NA,31,"MA0101281_FAC_2000-12-31",NA,"MA0101281_FAC",NA,"MA",1513.9148375,"2000-12","MA0101281","WEST FITCHBURG WWTF","4952","Sewerage Systems","FAC","NASHUA RIVER, NORTH BRANCH",42.561923,-72.845629,NA,NA,"MA0101281","FAC","01080203","Deerfield River",NA
"MA0102148","BELCHERTOWN WWTP","1",NA,NA,31,"MA0102148_1_2000-12-31",NA,"MA0102148_1",NA,"MA",9.7012578,"2000-12","MA0102148","BELCHERTOWN W W T P","4952","Sewerage Systems","1","LAMPSON BROOK",42.281111,-72.425556,NA,NA,"MA0102148","1","01080201","Ashuelot River-Connecticut River",NA
"CT0101745","DEEP RIVER TOWN OF","1",NA,NA,31,"CT0101745_1_2001-01-31",NA,"CT0101745_1",NA,"CT",70.91140725,"2001-01","CT0101745","DEEP RIVER WPCF","4952","Sewerage Systems","1","CONNECTICUT RIVER",41.393598,-72.439014,NA,NA,"CT0101745","1","01080205","Outlet Connecticut River",NA
"MA0101281","WEST FITCHBURG W W T F","FAC",NA,NA,31,"MA0101281_FAC_2001-01-31",NA,"MA0101281_FAC",NA,"MA",1719.19242,"2001-01","MA0101281","WEST FITCHBURG WWTF","4952","Sewerage Systems","FAC","NASHUA RIVER, NORTH BRANCH",42.561923,-72.845629,NA,NA,"MA0101281","FAC","01080203","Deerfield River",NA
"MA0100005","ATHOL WW T P","1",NA,NA,31,"MA0100005_1_2001-01-31",NA,"MA0100005_1",NA,"MA",472.742715,"2001-01","MA0100005","ATHOL W W T P","4952","Sewerage Systems","1","MILLERS RIVER",42.586111,-72.2425,NA,NA,"MA0100005","1","01080202","Millers River",NA
"MA0102148","BELCHERTOWN WWTP","1",NA,NA,31,"MA0102148_1_2001-01-31",NA,"MA0102148_1",NA,"MA",6.242222,"2001-01","MA0102148","BELCHERTOWN W W T P","4952","Sewerage Systems","1","LAMPSON BROOK",42.281111,-72.425556,NA,NA,"MA0102148","1","01080201","Ashuelot River-Connecticut River",NA
"MA0101281","WEST FITCHBURG W W T F","1",NA,NA,31,"MA0101281_1_2001-01-31",NA,"MA0101281_1",NA,"MA",1852.907386,"2001-01",NA,NA,NA,NA,NA,NA,42.561923,-72.845629,42.561923,-72.845629,NA,NA,NA,"Deerfield River","Deerfield River"
"MA0100480","MARLBOROUGH WESTERLY W W T P","1",NA,NA,28,"MA0100480_1_2001-02-28",NA,"MA0100480_1",NA,"MA",1570.6236,"2001-02","MA0100480","MARLBOROUGH WESTERLY W W T F","4952","Sewerage Systems","1","ASSABET RIVER",42.574611,-72.031889,NA,NA,"MA0100480","1","01080202","Millers River",NA
"CT0101745","DEEP RIVER TOWN OF","1",NA,NA,28,"CT0101745_1_2001-02-28",NA,"CT0101745_1",NA,"CT",80.205664,"2001-02","CT0101745","DEEP RIVER WPCF","4952","Sewerage Systems","1","CONNECTICUT RIVER",41.393598,-72.439014,NA,NA,"CT0101745","1","01080205","Outlet Connecticut River",NA
"MA0100005","ATHOL WW T P","1",NA,NA,28,"MA0100005_1_2001-02-28",NA,"MA0100005_1",NA,"MA",494.121152,"2001-02","MA0100005","ATHOL W W T P","4952","Sewerage Systems","1","MILLERS RIVER",42.586111,-72.2425,NA,NA,"MA0100005","1","01080202","Millers River",NA
"MA0101281","WEST FITCHBURG W W T F","FAC",NA,NA,28,"MA0101281_FAC_2001-02-28",NA,"MA0101281_FAC",NA,"MA",1900.59233,"2001-02","MA0101281","WEST FITCHBURG WWTF","4952","Sewerage Systems","FAC","NASHUA RIVER, NORTH BRANCH",42.561923,-72.845629,NA,NA,"MA0101281","FAC","01080203","Deerfield River",NA
"MA0102148","BELCHERTOWN WWTP","1",NA,NA,28,"MA0102148_1_2001-02-28",NA,"MA0102148_1",NA,"MA",10.4135948,"2001-02","MA0102148","BELCHERTOWN W W T P","4952","Sewerage Systems","1","LAMPSON BROOK",42.281111,-72.425556,NA,NA,"MA0102148","1","01080201","Ashuelot River-Connecticut River",NA
"MA0101281","WEST FITCHBURG W W T F","1",NA,NA,28,"MA0101281_1_2001-02-28",NA,"MA0101281_1",NA,"MA",1998.215807,"2001-02",NA,NA,NA,NA,NA,NA,42.561923,-72.845629,42.561923,-72.845629,NA,NA,NA,"Deerfield River","Deerfield River"
"MA0100005","ATHOL WW T P","1",NA,NA,31,"MA0100005_1_2001-03-31",NA,"MA0100005_1",NA,"MA",761.175612,"2001-03","MA0100005","ATHOL W W T P","4952","Sewerage Systems","1","MILLERS RIVER",42.586111,-72.2425,NA,NA,"MA0100005","1","01080202","Millers River",NA
"CT0101745","DEEP RIVER TOWN OF","1",NA,NA,31,"CT0101745_1_2001-03-31",NA,"CT0101745_1",NA,"CT",51.6719873,"2001-03","CT0101745","DEEP RIVER WPCF","4952","Sewerage Systems","1","CONNECTICUT RIVER",41.393598,-72.439014,NA,NA,"CT0101745","1","01080205","Outlet Connecticut River",NA
"MA0100480","MARLBOROUGH WESTERLY W W T P","1",NA,NA,31,"MA0100480_1_2001-03-31",NA,"MA0100480_1",NA,"MA",7156.26165,"2001-03","MA0100480","MARLBOROUGH WESTERLY W W T F","4952","Sewerage Systems","1","ASSABET RIVER",42.574611,-72.031889,NA,NA,"MA0100480","1","01080202","Millers River",NA
"MA0101281","WEST FITCHBURG W W T F","FAC",NA,NA,31,"MA0101281_FAC_2001-03-31",NA,"MA0101281_FAC",NA,"MA",4223.12132,"2001-03","MA0101281","WEST FITCHBURG WWTF","4952","Sewerage Systems","FAC","NASHUA RIVER, NORTH BRANCH",42.561923,-72.845629,NA,NA,"MA0101281","FAC","01080203","Deerfield River",NA
"MA0101281","WEST FITCHBURG W W T F","1",NA,NA,31,"MA0101281_1_2001-03-31",NA,"MA0101281_1",NA,"MA",4324.311024,"2001-03",NA,NA,NA,NA,NA,NA,42.561923,-72.845629,42.561923,-72.845629,NA,NA,NA,"Deerfield River","Deerfield River"
"MA0100919","SPENCERW W T P","1",NA,NA,30,"MA0100919_1_2001-04-30",NA,"MA0100919_1",NA,"MA",44.0574,"2001-04","MA0100919","SPENCER W W T P","4952","Sewerage Systems","1","CRANBERRY BROOK (SEVEN MILE RIVER)",42.228889,-72.014167,NA,NA,"MA0100919","1","01080204","Chicopee River",NA
"MA0100170","OXFORD-ROCHDALE SEWER DISTRICT","1",NA,NA,30,"MA0100170_1_2001-04-30",NA,"MA0100170_1",NA,"MA",368.76498,"2001-04","MA0100170","OXFORD ROCHDALE SD WWTP","4952","Sewerage Systems","1","FRENCH RIVER",42.308389,-72.497917,NA,NA,"MA0100170","1","01080201","Ashuelot River-Connecticut River",NA
"MA0100439","WEBSTERW W T F","1",NA,NA,30,"MA0100439_1_2001-04-30",NA,"MA0100439_1",NA,"MA",522.33,"2001-04","MA0100439","WEBSTER W W T F","4952","Sewerage Systems","1","FRENCH RIVER",42.035812,-71.887547,NA,NA,"MA0100439","1","01100001","Quinebaug River",NA
"CT0101745","DEEP RIVER TOWN OF","1",NA,NA,30,"CT0101745_1_2001-04-30",NA,"CT0101745_1",NA,"CT",59.13684,"2001-04","CT0101745","DEEP RIVER WPCF","4952","Sewerage Systems","1","CONNECTICUT RIVER",41.393598,-72.439014,NA,NA,"CT0101745","1","01080205","Outlet Connecticut River",NA
"MA0100005","ATHOL WW T P","1",NA,NA,30,"MA0100005_1_2001-04-30",NA,"MA0100005_1",NA,"MA",1793.4087,"2001-04","MA0100005","ATHOL W W T P","4952","Sewerage Systems","1","MILLERS RIVER",42.586111,-72.2425,NA,NA,"MA0100005","1","01080202","Millers River",NA
"MA0100480","MARLBOROUGH WESTERLY W W T P","1",NA,NA,30,"MA0100480_1_2001-04-30",NA,"MA0100480_1",NA,"MA",4496.58,"2001-04","MA0100480","MARLBOROUGH WESTERLY W W T F","4952","Sewerage Systems","1","ASSABET RIVER",42.574611,-72.031889,NA,NA,"MA0100480","1","01080202","Millers River",NA
"MA0101681","PITTSFIELD W W T P","3",NA,NA,30,"MA0101681_3_2001-04-30",NA,"MA0101681_3",NA,"MA",1509.9879,"2001-04","MA0101681","PITTSFIELD W W T P","4952","Sewerage Systems","3","HOUSATONIC RIVER",42.404149,-73.2412,NA,NA,"MA0101681","3","01100005","Housatonic",NA
"MA0102148","BELCHERTOWN WWTP","1",NA,NA,30,"MA0102148_1_2001-04-30",NA,"MA0102148_1",NA,"MA",20.479878,"2001-04","MA0102148","BELCHERTOWN W W T P","4952","Sewerage Systems","1","LAMPSON BROOK",42.281111,-72.425556,NA,NA,"MA0102148","1","01080201","Ashuelot River-Connecticut River",NA
"MA0100170","OXFORD-ROCHDALE SEWER DISTRICT","1",NA,NA,31,"MA0100170_1_2001-05-31",NA,"MA0100170_1",NA,"MA",86.170824,"2001-05","MA0100170","OXFORD ROCHDALE SD WWTP","4952","Sewerage Systems","1","FRENCH RIVER",42.308389,-72.497917,NA,NA,"MA0100170","1","01080201","Ashuelot River-Connecticut River",NA
"MA0100919","SPENCERW W T P","1",NA,NA,31,"MA0100919_1_2001-05-31",NA,"MA0100919_1",NA,"MA",6.7467625,"2001-05","MA0100919","SPENCER W W T P","4952","Sewerage Systems","1","CRANBERRY BROOK (SEVEN MILE RIVER)",42.228889,-72.014167,NA,NA,"MA0100919","1","01080204","Chicopee River",NA
"CT0101745","DEEP RIVER TOWN OF","1",NA,NA,31,"CT0101745_1_2001-05-31",NA,"CT0101745_1",NA,"CT",73.65704625,"2001-05","CT0101745","DEEP RIVER WPCF","4952","Sewerage Systems","1","CONNECTICUT RIVER",41.393598,-72.439014,NA,NA,"CT0101745","1","01080205","Outlet Connecticut River",NA
"MA0100005","ATHOL WW T P","1",NA,NA,31,"MA0100005_1_2001-05-31",NA,"MA0100005_1",NA,"MA",2165.7576965,"2001-05","MA0100005","ATHOL W W T P","4952","Sewerage Systems","1","MILLERS RIVER",42.586111,-72.2425,NA,NA,"MA0100005","1","01080202","Millers River",NA
"MA0100480","MARLBOROUGH WESTERLY W W T P","1",NA,NA,31,"MA0100480_1_2001-05-31",NA,"MA0100480_1",NA,"MA",8617.0824,"2001-05","MA0100480","MARLBOROUGH WESTERLY W W T F","4952","Sewerage Systems","1","ASSABET RIVER",42.574611,-72.031889,NA,NA,"MA0100480","1","01080202","Millers River",NA
"MA0100439","WEBSTERW W T F","1",NA,NA,31,"MA0100439_1_2001-05-31",NA,"MA0100439_1",NA,"MA",0,"2001-05","MA0100439","WEBSTER W W T F","4952","Sewerage Systems","1","FRENCH RIVER",42.035812,-71.887547,NA,NA,"MA0100439","1","01100001","Quinebaug River",NA
"MA0101681","PITTSFIELD W W T P","3",NA,NA,31,"MA0101681_3_2001-05-31",NA,"MA0101681_3",NA,"MA",70.987675,"2001-05","MA0101681","PITTSFIELD W W T P","4952","Sewerage Systems","3","HOUSATONIC RIVER",42.404149,-73.2412,NA,NA,"MA0101681","3","01100005","Housatonic",NA
"MA0100901","SOUTHBRIDGE W W T P","1",NA,NA,31,"MA0100901_1_2001-05-31",NA,"MA0100901_1",NA,"MA",13.7868625,"2001-05","MA0100901","SOUTHBRIDGE W W T P","4952","Sewerage Systems","1","QUINEBAUG RIVER",42.069979,-72.008106,NA,NA,"MA0100901","1","01100001","Quinebaug River",NA
"MA0102148","BELCHERTOWN WWTP","1",NA,NA,31,"MA0102148_1_2001-05-31",NA,"MA0102148_1",NA,"MA",4.669933,"2001-05","MA0102148","BELCHERTOWN W W T P","4952","Sewerage Systems","1","LAMPSON BROOK",42.281111,-72.425556,NA,NA,"MA0102148","1","01080201","Ashuelot River-Connecticut River",NA
"MA0100901","SOUTHBRIDGE W W T P","1",NA,NA,30,"MA0100901_1_2001-06-30",NA,"MA0100901_1",NA,"MA",366.7665,"2001-06","MA0100901","SOUTHBRIDGE W W T P","4952","Sewerage Systems","1","QUINEBAUG RIVER",42.069979,-72.008106,NA,NA,"MA0100901","1","01100001","Quinebaug River",NA
"MA0100480","MARLBOROUGH WESTERLY W W T P","1",NA,NA,30,"MA0100480_1_2001-06-30",NA,"MA0100480_1",NA,"MA",72.8991,"2001-06","MA0100480","MARLBOROUGH WESTERLY W W T F","4952","Sewerage Systems","1","ASSABET RIVER",42.574611,-72.031889,NA,NA,"MA0100480","1","01080202","Millers River",NA
"CT0101745","DEEP RIVER TOWN OF","1",NA,NA,30,"CT0101745_1_2001-06-30",NA,"CT0101745_1",NA,"CT",54.91278,"2001-06","CT0101745","DEEP RIVER WPCF","4952","Sewerage Systems","1","CONNECTICUT RIVER",41.393598,-72.439014,NA,NA,"CT0101745","1","01080205","Outlet Connecticut River",NA
"MA0100439","WEBSTERW W T F","1",NA,NA,30,"MA0100439_1_2001-06-30",NA,"MA0100439_1",NA,"MA",0,"2001-06","MA0100439","WEBSTER W W T F","4952","Sewerage Systems","1","FRENCH RIVER",42.035812,-71.887547,NA,NA,"MA0100439","1","01100001","Quinebaug River",NA
"MA0101681","PITTSFIELD W W T P","3",NA,NA,30,"MA0101681_3_2001-06-30",NA,"MA0101681_3",NA,"MA",66.42675,"2001-06","MA0101681","PITTSFIELD W W T P","4952","Sewerage Systems","3","HOUSATONIC RIVER",42.404149,-73.2412,NA,NA,"MA0101681","3","01100005","Housatonic",NA
"MA0100005","ATHOL WW T P","1",NA,NA,30,"MA0100005_1_2001-06-30",NA,"MA0100005_1",NA,"MA",1315.72656,"2001-06","MA0100005","ATHOL W W T P","4952","Sewerage Systems","1","MILLERS RIVER",42.586111,-72.2425,NA,NA,"MA0100005","1","01080202","Millers River",NA
"MA0102148","BELCHERTOWN WWTP","1",NA,NA,30,"MA0102148_1_2001-06-30",NA,"MA0102148_1",NA,"MA",9.3508425,"2001-06","MA0102148","BELCHERTOWN W W T P","4952","Sewerage Systems","1","LAMPSON BROOK",42.281111,-72.425556,NA,NA,"MA0102148","1","01080201","Ashuelot River-Connecticut River",NA
"MA0100170","OXFORD-ROCHDALE SEWER DISTRICT","1",NA,NA,30,"MA0100170_1_2001-06-30",NA,"MA0100170_1",NA,"MA",19.610085,"2001-06","MA0100170","OXFORD ROCHDALE SD WWTP","4952","Sewerage Systems","1","FRENCH RIVER",42.308389,-72.497917,NA,NA,"MA0100170","1","01080201","Ashuelot River-Connecticut River",NA
"MA0100170","OXFORD-ROCHDALE SEWER DISTRICT","1",NA,NA,31,"MA0100170_1_2001-07-31",NA,"MA0100170_1",NA,"MA",12.038571,"2001-07","MA0100170","OXFORD ROCHDALE SD WWTP","4952","Sewerage Systems","1","FRENCH RIVER",42.308389,-72.497917,NA,NA,"MA0100170","1","01080201","Ashuelot River-Connecticut River",NA
"MA0100480","MARLBOROUGH WESTERLY W W T P","1",NA,NA,31,"MA0100480_1_2001-07-31",NA,"MA0100480_1",NA,"MA",87.883915,"2001-07","MA0100480","MARLBOROUGH WESTERLY W W T F","4952","Sewerage Systems","1","ASSABET RIVER",42.574611,-72.031889,NA,NA,"MA0100480","1","01080202","Millers River",NA
"CT0101745","DEEP RIVER TOWN OF","1",NA,NA,31,"CT0101745_1_2001-07-31",NA,"CT0101745_1",NA,"CT",92.3379516,"2001-07","CT0101745","DEEP RIVER WPCF","4952","Sewerage Systems","1","CONNECTICUT RIVER",41.393598,-72.439014,NA,NA,"CT0101745","1","01080205","Outlet Connecticut River",NA
"MA0100005","ATHOL WW T P","1",NA,NA,31,"MA0100005_1_2001-07-31",NA,"MA0100005_1",NA,"MA",1070.236002,"2001-07","MA0100005","ATHOL W W T P","4952","Sewerage Systems","1","MILLERS RIVER",42.586111,-72.2425,NA,NA,"MA0100005","1","01080202","Millers River",NA
"MA0101681","PITTSFIELD W W T P","3",NA,NA,31,"MA0101681_3_2001-07-31",NA,"MA0101681_3",NA,"MA",122.49774,"2001-07","MA0101681","PITTSFIELD W W T P","4952","Sewerage Systems","3","HOUSATONIC RIVER",42.404149,-73.2412,NA,NA,"MA0101681","3","01100005","Housatonic",NA
"MA0100901","SOUTHBRIDGE W W T P","1",NA,NA,31,"MA0100901_1_2001-07-31",NA,"MA0100901_1",NA,"MA",176.589175,"2001-07","MA0100901","SOUTHBRIDGE W W T P","4952","Sewerage Systems","1","QUINEBAUG RIVER",42.069979,-72.008106,NA,NA,"MA0100901","1","01100001","Quinebaug River",NA
"MA0100439","WEBSTERW W T F","1",NA,NA,31,"MA0100439_1_2001-07-31",NA,"MA0100439_1",NA,"MA",0,"2001-07","MA0100439","WEBSTER W W T F","4952","Sewerage Systems","1","FRENCH RIVER",42.035812,-71.887547,NA,NA,"MA0100439","1","01100001","Quinebaug River",NA
"MA0102148","BELCHERTOWN WWTP","1",NA,NA,31,"MA0102148_1_2001-07-31",NA,"MA0102148_1",NA,"MA",10.9731692,"2001-07","MA0102148","BELCHERTOWN W W T P","4952","Sewerage Systems","1","LAMPSON BROOK",42.281111,-72.425556,NA,NA,"MA0102148","1","01080201","Ashuelot River-Connecticut River",NA
"MA0100439","WEBSTERW W T F","1",NA,NA,31,"MA0100439_1_2001-08-31",NA,"MA0100439_1",NA,"MA",809.6115,"2001-08","MA0100439","WEBSTER W W T F","4952","Sewerage Systems","1","FRENCH RIVER",42.035812,-71.887547,NA,NA,"MA0100439","1","01100001","Quinebaug River",NA
"MA0100480","MARLBOROUGH WESTERLY W W T P","1",NA,NA,31,"MA0100480_1_2001-08-31",NA,"MA0100480_1",NA,"MA",100.321425,"2001-08","MA0100480","MARLBOROUGH WESTERLY W W T F","4952","Sewerage Systems","1","ASSABET RIVER",42.574611,-72.031889,NA,NA,"MA0100480","1","01080202","Millers River",NA
"CT0101745","DEEP RIVER TOWN OF","1",NA,NA,31,"CT0101745_1_2001-08-31",NA,"CT0101745_1",NA,"CT",98.303263,"2001-08","CT0101745","DEEP RIVER WPCF","4952","Sewerage Systems","1","CONNECTICUT RIVER",41.393598,-72.439014,NA,NA,"CT0101745","1","01080205","Outlet Connecticut River",NA
"MA0101681","PITTSFIELD W W T P","3",NA,NA,31,"MA0101681_3_2001-08-31",NA,"MA0101681_3",NA,"MA",79.55313,"2001-08","MA0101681","PITTSFIELD W W T P","4952","Sewerage Systems","3","HOUSATONIC RIVER",42.404149,-73.2412,NA,NA,"MA0101681","3","01100005","Housatonic",NA
"MA0100005","ATHOL WW T P","1",NA,NA,31,"MA0100005_1_2001-08-31",NA,"MA0100005_1",NA,"MA",692.2178325,"2001-08","MA0100005","ATHOL W W T P","4952","Sewerage Systems","1","MILLERS RIVER",42.586111,-72.2425,NA,NA,"MA0100005","1","01080202","Millers River",NA
"MA0100901","SOUTHBRIDGE W W T P","1",NA,NA,31,"MA0100901_1_2001-08-31",NA,"MA0100901_1",NA,"MA",126.7218,"2001-08","MA0100901","SOUTHBRIDGE W W T P","4952","Sewerage Systems","1","QUINEBAUG RIVER",42.069979,-72.008106,NA,NA,"MA0100901","1","01100001","Quinebaug River",NA
"MA0102148","BELCHERTOWN WWTP","1",NA,NA,31,"MA0102148_1_2001-08-31",NA,"MA0102148_1",NA,"MA",8.072648,"2001-08","MA0102148","BELCHERTOWN W W T P","4952","Sewerage Systems","1","LAMPSON BROOK",42.281111,-72.425556,NA,NA,"MA0102148","1","01080201","Ashuelot River-Connecticut River",NA
"MA0100901","SOUTHBRIDGE W W T P","1",NA,NA,30,"MA0100901_1_2001-09-30",NA,"MA0100901_1",NA,"MA",87.2064,"2001-09","MA0100901","SOUTHBRIDGE W W T P","4952","Sewerage Systems","1","QUINEBAUG RIVER",42.069979,-72.008106,NA,NA,"MA0100901","1","01100001","Quinebaug River",NA
"MA0100170","OXFORD-ROCHDALE SEWER DISTRICT","1",NA,NA,30,"MA0100170_1_2001-09-30",NA,"MA0100170_1",NA,"MA",11.24145,"2001-09","MA0100170","OXFORD ROCHDALE SD WWTP","4952","Sewerage Systems","1","FRENCH RIVER",42.308389,-72.497917,NA,NA,"MA0100170","1","01080201","Ashuelot River-Connecticut River",NA
"MA0100480","MARLBOROUGH WESTERLY W W T P","1",NA,NA,30,"MA0100480_1_2001-09-30",NA,"MA0100480_1",NA,"MA",878.08215,"2001-09","MA0100480","MARLBOROUGH WESTERLY W W T F","4952","Sewerage Systems","1","ASSABET RIVER",42.574611,-72.031889,NA,NA,"MA0100480","1","01080202","Millers River",NA
"CT0101745","DEEP RIVER TOWN OF","1",NA,NA,30,"CT0101745_1_2001-09-30",NA,"CT0101745_1",NA,"CT",117.16089,"2001-09","CT0101745","DEEP RIVER WPCF","4952","Sewerage Systems","1","CONNECTICUT RIVER",41.393598,-72.439014,NA,NA,"CT0101745","1","01080205","Outlet Connecticut River",NA
"MA0100439","WEBSTERW W T F","1",NA,NA,30,"MA0100439_1_2001-09-30",NA,"MA0100439_1",NA,"MA",272.52,"2001-09","MA0100439","WEBSTER W W T F","4952","Sewerage Systems","1","FRENCH RIVER",42.035812,-71.887547,NA,NA,"MA0100439","1","01100001","Quinebaug River",NA
"MA0101681","PITTSFIELD W W T P","3",NA,NA,30,"MA0101681_3_2001-09-30",NA,"MA0101681_3",NA,"MA",87.9978435,"2001-09","MA0101681","PITTSFIELD W W T P","4952","Sewerage Systems","3","HOUSATONIC RIVER",42.404149,-73.2412,NA,NA,"MA0101681","3","01100005","Housatonic",NA
"MA0100005","ATHOL WW T P","1",NA,NA,30,"MA0100005_1_2001-09-30",NA,"MA0100005_1",NA,"MA",288.05364,"2001-09","MA0100005","ATHOL W W T P","4952","Sewerage Systems","1","MILLERS RIVER",42.586111,-72.2425,NA,NA,"MA0100005","1","01080202","Millers River",NA
