permit,facility,key,permit_outfall,kg_N_TN_per_month,month_year,outfall,state,LATITUDE83,LONGITUDE83,huc8,name,season
CT0101087,STAMFORD WPCF,CT0101087_1_2007-03,CT0101087_1,140178.01,2007 Mar,1,NA,41.044717,-73.530941,01100006,Saugatuck,spring
CT0101087,STAMFORD WPCF,CT0101087_1_2007-04,CT0101087_1,247890.15,2007 Apr,1,NA,41.044717,-73.530941,01100006,Saugatuck,spring
CT0101087,STAMFORD WPCF,CT0101087_1_2007-05,CT0101087_1,86806.36,2007 May,1,NA,41.044717,-73.530941,01100006,Saugatuck,spring
CT0101087,STAMFORD WPCF,CT0101087_1_2007-06,CT0101087_1,71349.26,2007 Jun,1,NA,41.044717,-73.530941,01100006,Saugatuck,summer
CT0101087,STAMFORD WPCF,CT0101087_1_2007-07,CT0101087_1,70422.32,2007 Jul,1,NA,41.044717,-73.530941,01100006,Saugatuck,summer
CT0101087,STAMFORD WPCF,CT0101087_1_2007-08,CT0101087_1,65961.92,2007 Aug,1,NA,41.044717,-73.530941,01100006,Saugatuck,summer
CT0101087,STAMFORD WPCF,CT0101087_1_2007-09,CT0101087_1,22764.77,2007 Sep,1,NA,41.044717,-73.530941,01100006,Saugatuck,fall
CT0101087,STAMFORD WPCF,CT0101087_1_2007-10,CT0101087_1,84995.4,2007 Oct,1,NA,41.044717,-73.530941,01100006,Saugatuck,fall
CT0101087,STAMFORD WPCF,CT0101087_1_2007-11,CT0101087_1,83558.77,2007 Nov,1,NA,41.044717,-73.530941,01100006,Saugatuck,fall
CT0101087,STAMFORD WPCF,CT0101087_1_2007-12,CT0101087_1,128492.93,2007 Dec,1,NA,41.044717,-73.530941,01100006,Saugatuck,winter
CT0101087,STAMFORD WPCF,CT0101087_1_2008-01,CT0101087_1,110763.43,2008 Jan,1,NA,41.044717,-73.530941,01100006,Saugatuck,winter
CT0101087,STAMFORD WPCF,CT0101087_1_2008-02,CT0101087_1,108686,2008 Feb,1,NA,41.044717,-73.530941,01100006,Saugatuck,winter
CT0101087,STAMFORD WPCF,CT0101087_1_2008-03,CT0101087_1,84067.4,2008 Mar,1,NA,41.044717,-73.530941,01100006,Saugatuck,spring
CT0101087,STAMFORD WPCF,CT0101087_1_2008-04,CT0101087_1,73101.09,2008 Apr,1,NA,41.044717,-73.530941,01100006,Saugatuck,spring
CT0101087,STAMFORD WPCF,CT0101087_1_2008-05,CT0101087_1,60668.37,2008 May,1,NA,41.044717,-73.530941,01100006,Saugatuck,spring
CT0101087,STAMFORD WPCF,CT0101087_1_2008-06,CT0101087_1,65081.76,2008 Jun,1,NA,41.044717,-73.530941,01100006,Saugatuck,summer
CT0101087,STAMFORD WPCF,CT0101087_1_2008-07,CT0101087_1,52504.22,2008 Jul,1,NA,41.044717,-73.530941,01100006,Saugatuck,summer
CT0101087,STAMFORD WPCF,CT0101087_1_2008-08,CT0101087_1,57549.18,2008 Aug,1,NA,41.044717,-73.530941,01100006,Saugatuck,summer
CT0101087,STAMFORD WPCF,CT0101087_1_2008-09,CT0101087_1,78125.23,2008 Sep,1,NA,41.044717,-73.530941,01100006,Saugatuck,fall
CT0101087,STAMFORD WPCF,CT0101087_1_2008-10,CT0101087_1,76874.76,2008 Oct,1,NA,41.044717,-73.530941,01100006,Saugatuck,fall
CT0101087,STAMFORD WPCF,CT0101087_1_2008-11,CT0101087_1,62446.58,2008 Nov,1,NA,41.044717,-73.530941,01100006,Saugatuck,fall
CT0101087,STAMFORD WPCF,CT0101087_1_2008-12,CT0101087_1,129774.33,2008 Dec,1,NA,41.044717,-73.530941,01100006,Saugatuck,winter
CT0101087,STAMFORD WPCF,CT0101087_1_2009-01,CT0101087_1,82328.41,2009 Jan,1,NA,41.044717,-73.530941,01100006,Saugatuck,winter
CT0101087,STAMFORD WPCF,CT0101087_1_2009-02,CT0101087_1,57699.81,2009 Feb,1,NA,41.044717,-73.530941,01100006,Saugatuck,winter
CT0101087,STAMFORD WPCF,CT0101087_1_2009-03,CT0101087_1,92580.54,2009 Mar,1,NA,41.044717,-73.530941,01100006,Saugatuck,spring
CT0101087,STAMFORD WPCF,CT0101087_1_2009-04,CT0101087_1,77351.89,2009 Apr,1,NA,41.044717,-73.530941,01100006,Saugatuck,spring
CT0101087,STAMFORD WPCF,CT0101087_1_2009-05,CT0101087_1,68789.69,2009 May,1,NA,41.044717,-73.530941,01100006,Saugatuck,spring
CT0101087,STAMFORD WPCF,CT0101087_1_2009-06,CT0101087_1,82566.06,2009 Jun,1,NA,41.044717,-73.530941,01100006,Saugatuck,summer
CT0101087,STAMFORD WPCF,CT0101087_1_2009-07,CT0101087_1,75604.42,2009 Jul,1,NA,41.044717,-73.530941,01100006,Saugatuck,summer
CT0101087,STAMFORD WPCF,CT0101087_1_2009-08,CT0101087_1,63629.82,2009 Aug,1,NA,41.044717,-73.530941,01100006,Saugatuck,summer
CT0101087,STAMFORD WPCF,CT0101087_1_2009-09,CT0101087_1,60838.68,2009 Sep,1,NA,41.044717,-73.530941,01100006,Saugatuck,fall
CT0101087,STAMFORD WPCF,CT0101087_1_2009-10,CT0101087_1,52620.39,2009 Oct,1,NA,41.044717,-73.530941,01100006,Saugatuck,fall
CT0101087,STAMFORD WPCF,CT0101087_1_2009-11,CT0101087_1,58738.39,2009 Nov,1,NA,41.044717,-73.530941,01100006,Saugatuck,fall
CT0101087,STAMFORD WPCF,CT0101087_1_2009-12,CT0101087_1,97605.09,2009 Dec,1,NA,41.044717,-73.530941,01100006,Saugatuck,winter
CT0101087,STAMFORD WPCF,CT0101087_1_2011-01,CT0101087_1,74533.96,2011 Jan,1,NA,41.044717,-73.530941,01100006,Saugatuck,winter
CT0101087,STAMFORD WPCF,CT0101087_1_2011-02,CT0101087_1,88317.24,2011 Feb,1,NA,41.044717,-73.530941,01100006,Saugatuck,winter
CT0101087,STAMFORD WPCF,CT0101087_1_2011-03,CT0101087_1,150980.08,2011 Mar,1,NA,41.044717,-73.530941,01100006,Saugatuck,spring
CT0101087,STAMFORD WPCF,CT0101087_1_2011-04,CT0101087_1,75956.98,2011 Apr,1,NA,41.044717,-73.530941,01100006,Saugatuck,spring
CT0101087,STAMFORD WPCF,CT0101087_1_2011-05,CT0101087_1,59441.04,2011 May,1,NA,41.044717,-73.530941,01100006,Saugatuck,spring
CT0101087,STAMFORD WPCF,CT0101087_1_2011-06,CT0101087_1,60027.31,2011 Jun,1,NA,41.044717,-73.530941,01100006,Saugatuck,summer
CT0101087,STAMFORD WPCF,CT0101087_1_2011-07,CT0101087_1,50768.91,2011 Jul,1,NA,41.044717,-73.530941,01100006,Saugatuck,summer
CT0101087,STAMFORD WPCF,CT0101087_1_2011-08,CT0101087_1,112553.26,2011 Aug,1,NA,41.044717,-73.530941,01100006,Saugatuck,summer
CT0101087,STAMFORD WPCF,CT0101087_1_2011-09,CT0101087_1,88178.7,2011 Sep,1,NA,41.044717,-73.530941,01100006,Saugatuck,fall
CT0101087,STAMFORD WPCF,CT0101087_1_2011-10,CT0101087_1,77235.57,2011 Oct,1,NA,41.044717,-73.530941,01100006,Saugatuck,fall
CT0101087,STAMFORD WPCF,CT0101087_1_2011-11,CT0101087_1,65152.79,2011 Nov,1,NA,41.044717,-73.530941,01100006,Saugatuck,fall
CT0101087,STAMFORD WPCF,CT0101087_1_2011-12,CT0101087_1,79862.97,2011 Dec,1,NA,41.044717,-73.530941,01100006,Saugatuck,winter
CT0101087,STAMFORD WPCF,CT0101087_1_2012-01,CT0101087_1,93350.84,2012 Jan,1,NA,41.044717,-73.530941,01100006,Saugatuck,winter
CT0101087,STAMFORD WPCF,CT0101087_1_2012-02,CT0101087_1,70766.87,2012 Feb,1,NA,41.044717,-73.530941,01100006,Saugatuck,winter
CT0101087,STAMFORD WPCF,CT0101087_1_2012-03,CT0101087_1,70978.41,2012 Mar,1,NA,41.044717,-73.530941,01100006,Saugatuck,spring
CT0101087,STAMFORD WPCF,CT0101087_1_2012-04,CT0101087_1,70200.33,2012 Apr,1,NA,41.044717,-73.530941,01100006,Saugatuck,spring
CT0101087,STAMFORD WPCF,CT0101087_1_2012-05,CT0101087_1,78622.8,2012 May,1,NA,41.044717,-73.530941,01100006,Saugatuck,spring
CT0101087,STAMFORD WPCF,CT0101087_1_2012-06,CT0101087_1,65418.41,2012 Jun,1,NA,41.044717,-73.530941,01100006,Saugatuck,summer
CT0101087,STAMFORD WPCF,CT0101087_1_2012-07,CT0101087_1,68933.44,2012 Jul,1,NA,41.044717,-73.530941,01100006,Saugatuck,summer
CT0101087,STAMFORD WPCF,CT0101087_1_2012-08,CT0101087_1,66832.5,2012 Aug,1,NA,41.044717,-73.530941,01100006,Saugatuck,summer
CT0101087,STAMFORD WPCF,CT0101087_1_2012-09,CT0101087_1,53628.26,2012 Sep,1,NA,41.044717,-73.530941,01100006,Saugatuck,fall
CT0101087,STAMFORD WPCF,CT0101087_1_2012-10,CT0101087_1,92602.81,2012 Oct,1,NA,41.044717,-73.530941,01100006,Saugatuck,fall
CT0101087,STAMFORD WPCF,CT0101087_1_2012-11,CT0101087_1,74566.34,2012 Nov,1,NA,41.044717,-73.530941,01100006,Saugatuck,fall
CT0101087,STAMFORD WPCF,CT0101087_1_2012-12,CT0101087_1,93355.93,2012 Dec,1,NA,41.044717,-73.530941,01100006,Saugatuck,winter
CT0101087,STAMFORD WPCF,CT0101087_1_2013-01,CT0101087_1,83316.48,2013 Jan,1,NA,41.044717,-73.530941,01100006,Saugatuck,winter
CT0101087,STAMFORD WPCF,CT0101087_1_2013-02,CT0101087_1,46883.26,2013 Feb,1,NA,41.044717,-73.530941,01100006,Saugatuck,winter
CT0101087,STAMFORD WPCF,CT0101087_1_2013-03,CT0101087_1,82361.92,2013 Mar,1,NA,41.044717,-73.530941,01100006,Saugatuck,spring
CT0101087,STAMFORD WPCF,CT0101087_1_2013-04,CT0101087_1,74071.61,2013 Apr,1,NA,41.044717,-73.530941,01100006,Saugatuck,spring
CT0101087,STAMFORD WPCF,CT0101087_1_2013-05,CT0101087_1,79933.04,2013 May,1,NA,41.044717,-73.530941,01100006,Saugatuck,spring
CT0101087,STAMFORD WPCF,CT0101087_1_2013-06,CT0101087_1,43447.53,2013 Jun,1,NA,41.044717,-73.530941,01100006,Saugatuck,summer
CT0101087,STAMFORD WPCF,CT0101087_1_2013-07,CT0101087_1,50967.96,2013 Jul,1,NA,41.044717,-73.530941,01100006,Saugatuck,summer
CT0101087,STAMFORD WPCF,CT0101087_1_2013-08,CT0101087_1,63185.53,2013 Aug,1,NA,41.044717,-73.530941,01100006,Saugatuck,summer
CT0101087,STAMFORD WPCF,CT0101087_1_2013-09,CT0101087_1,52359.93,2013 Sep,1,NA,41.044717,-73.530941,01100006,Saugatuck,fall
CT0101087,STAMFORD WPCF,CT0101087_1_2013-10,CT0101087_1,68874.66,2013 Oct,1,NA,41.044717,-73.530941,01100006,Saugatuck,fall
CT0101087,STAMFORD WPCF,CT0101087_1_2013-11,CT0101087_1,53477.63,2013 Nov,1,NA,41.044717,-73.530941,01100006,Saugatuck,fall
CT0101087,STAMFORD WPCF,CT0101087_1_2013-12,CT0101087_1,57989.25,2013 Dec,1,NA,41.044717,-73.530941,01100006,Saugatuck,winter
CT0101087,STAMFORD WPCF,CT0101087_1_2014-01,CT0101087_1,48891.26,2014 Jan,1,NA,41.044717,-73.530941,01100006,Saugatuck,winter
CT0101087,STAMFORD WPCF,CT0101087_1_2014-02,CT0101087_1,63170.44,2014 Feb,1,NA,41.044717,-73.530941,01100006,Saugatuck,winter
CT0101087,STAMFORD WPCF,CT0101087_1_2014-03,CT0101087_1,83580.16,2014 Mar,1,NA,41.044717,-73.530941,01100006,Saugatuck,spring
CT0101087,STAMFORD WPCF,CT0101087_1_2014-04,CT0101087_1,55792.25,2014 Apr,1,NA,41.044717,-73.530941,01100006,Saugatuck,spring
CT0101087,STAMFORD WPCF,CT0101087_1_2014-05,CT0101087_1,56856.28,2014 May,1,NA,41.044717,-73.530941,01100006,Saugatuck,spring
CT0101087,STAMFORD WPCF,CT0101087_1_2014-06,CT0101087_1,36133.97,2014 Jun,1,NA,41.044717,-73.530941,01100006,Saugatuck,summer
CT0101087,STAMFORD WPCF,CT0101087_1_2014-07,CT0101087_1,40737.44,2014 Jul,1,NA,41.044717,-73.530941,01100006,Saugatuck,summer
CT0101087,STAMFORD WPCF,CT0101087_1_2014-08,CT0101087_1,36774.01,2014 Aug,1,NA,41.044717,-73.530941,01100006,Saugatuck,summer
CT0101087,STAMFORD WPCF,CT0101087_1_2014-09,CT0101087_1,43072.43,2014 Sep,1,NA,41.044717,-73.530941,01100006,Saugatuck,fall
CT0101087,STAMFORD WPCF,CT0101087_1_2014-10,CT0101087_1,53806.4,2014 Oct,1,NA,41.044717,-73.530941,01100006,Saugatuck,fall
CT0101087,STAMFORD WPCF,CT0101087_1_2014-11,CT0101087_1,44289.87,2014 Nov,1,NA,41.044717,-73.530941,01100006,Saugatuck,fall
CT0101087,STAMFORD WPCF,CT0101087_1_2014-12,CT0101087_1,53779.92,2014 Dec,1,NA,41.044717,-73.530941,01100006,Saugatuck,winter
CT0101087,STAMFORD WPCF,CT0101087_1_2015-01,CT0101087_1,57943.08,2015 Jan,1,NA,41.044717,-73.530941,01100006,Saugatuck,winter
CT0101087,STAMFORD WPCF,CT0101087_1_2015-02,CT0101087_1,48651.44,2015 Feb,1,NA,41.044717,-73.530941,01100006,Saugatuck,winter
CT0101087,STAMFORD WPCF,CT0101087_1_2015-03,CT0101087_1,74629.53,2015 Mar,1,NA,41.044717,-73.530941,01100006,Saugatuck,spring
CT0101087,STAMFORD WPCF,CT0101087_1_2015-04,CT0101087_1,45770.96,2015 Apr,1,NA,41.044717,-73.530941,01100006,Saugatuck,spring
CT0101087,STAMFORD WPCF,CT0101087_1_2015-05,CT0101087_1,31291.1,2015 May,1,NA,41.044717,-73.530941,01100006,Saugatuck,spring
CT0101087,STAMFORD WPCF,CT0101087_1_2015-06,CT0101087_1,20671.35,2015 Jun,1,NA,41.044717,-73.530941,01100006,Saugatuck,summer
CT0101087,STAMFORD WPCF,CT0101087_1_2015-07,CT0101087_1,24433.35,2015 Jul,1,NA,41.044717,-73.530941,01100006,Saugatuck,summer
CT0101087,STAMFORD WPCF,CT0101087_1_2015-08,CT0101087_1,22337.73,2015 Aug,1,NA,41.044717,-73.530941,01100006,Saugatuck,summer
CT0101087,STAMFORD WPCF,CT0101087_1_2015-09,CT0101087_1,25840.99,2015 Sep,1,NA,41.044717,-73.530941,01100006,Saugatuck,fall
CT0101087,STAMFORD WPCF,CT0101087_1_2015-10,CT0101087_1,38464.47,2015 Oct,1,NA,41.044717,-73.530941,01100006,Saugatuck,fall
CT0101087,STAMFORD WPCF,CT0101087_1_2015-11,CT0101087_1,41409.59,2015 Nov,1,NA,41.044717,-73.530941,01100006,Saugatuck,fall
CT0101087,STAMFORD WPCF,CT0101087_1_2015-12,CT0101087_1,55823.9,2015 Dec,1,NA,41.044717,-73.530941,01100006,Saugatuck,winter
CT0101087,STAMFORD WPCF,CT0101087_1_2016-01,CT0101087_1,35921.93,2016 Jan,1,NA,41.044717,-73.530941,01100006,Saugatuck,winter
CT0101087,STAMFORD WPCF,CT0101087_1_2016-02,CT0101087_1,31173.34,2016 Feb,1,NA,41.044717,-73.530941,01100006,Saugatuck,winter
CT0101087,STAMFORD WPCF,CT0101087_1_2016-03,CT0101087_1,34063.66,2016 Mar,1,NA,41.044717,-73.530941,01100006,Saugatuck,spring
CT0101087,STAMFORD WPCF,CT0101087_1_2016-04,CT0101087_1,32747.87,2016 Apr,1,NA,41.044717,-73.530941,01100006,Saugatuck,spring
CT0101087,STAMFORD WPCF,CT0101087_1_2016-05,CT0101087_1,45022.44,2016 May,1,NA,41.044717,-73.530941,01100006,Saugatuck,spring
CT0101087,STAMFORD WPCF,CT0101087_1_2016-06,CT0101087_1,53499.63,2016 Jun,1,NA,41.044717,-73.530941,01100006,Saugatuck,summer
CT0101087,STAMFORD WPCF,CT0101087_1_2016-07,CT0101087_1,45831.95,2016 Jul,1,NA,41.044717,-73.530941,01100006,Saugatuck,summer
CT0101087,STAMFORD WPCF,CT0101087_1_2016-08,CT0101087_1,45652.71,2016 Aug,1,NA,41.044717,-73.530941,01100006,Saugatuck,summer
CT0101087,STAMFORD WPCF,CT0101087_1_2016-09,CT0101087_1,49870.33,2016 Sep,1,NA,41.044717,-73.530941,01100006,Saugatuck,fall
CT0101087,STAMFORD WPCF,CT0101087_1_2016-10,CT0101087_1,39766.39,2016 Oct,1,NA,41.044717,-73.530941,01100006,Saugatuck,fall
CT0101087,STAMFORD WPCF,CT0101087_1_2016-11,CT0101087_1,24128.1,2016 Nov,1,NA,41.044717,-73.530941,01100006,Saugatuck,fall
CT0101087,STAMFORD WPCF,CT0101087_1_2016-12,CT0101087_1,26541.44,2016 Dec,1,NA,41.044717,-73.530941,01100006,Saugatuck,winter
CT0101087,STAMFORD WPCF,CT0101087_1_2017-01,CT0101087_1,36692.08,2017 Jan,1,NA,41.044717,-73.530941,01100006,Saugatuck,winter
CT0101087,STAMFORD WPCF,CT0101087_1_2017-02,CT0101087_1,24164.39,2017 Feb,1,NA,41.044717,-73.530941,01100006,Saugatuck,winter
CT0101087,STAMFORD WPCF,CT0101087_1_2017-03,CT0101087_1,54913.27,2017 Mar,1,NA,41.044717,-73.530941,01100006,Saugatuck,spring
CT0101087,STAMFORD WPCF,CT0101087_1_2017-04,CT0101087_1,45050.82,2017 Apr,1,NA,41.044717,-73.530941,01100006,Saugatuck,spring
CT0101087,STAMFORD WPCF,CT0101087_1_2017-05,CT0101087_1,41578.12,2017 May,1,NA,41.044717,-73.530941,01100006,Saugatuck,spring
CT0101087,STAMFORD WPCF,CT0101087_1_2017-06,CT0101087_1,35027.56,2017 Jun,1,NA,41.044717,-73.530941,01100006,Saugatuck,summer
CT0101087,STAMFORD WPCF,CT0101087_1_2017-07,CT0101087_1,39718.7,2017 Jul,1,NA,41.044717,-73.530941,01100006,Saugatuck,summer
CT0101087,STAMFORD WPCF,CT0101087_1_2017-08,CT0101087_1,37853.93,2017 Aug,1,NA,41.044717,-73.530941,01100006,Saugatuck,summer
CT0101087,STAMFORD WPCF,CT0101087_1_2017-09,CT0101087_1,31559.19,2017 Sep,1,NA,41.044717,-73.530941,01100006,Saugatuck,fall
CT0101087,STAMFORD WPCF,CT0101087_1_2017-10,CT0101087_1,41466.93,2017 Oct,1,NA,41.044717,-73.530941,01100006,Saugatuck,fall
CT0101087,STAMFORD WPCF,CT0101087_1_2017-11,CT0101087_1,38449.35,2017 Nov,1,NA,41.044717,-73.530941,01100006,Saugatuck,fall
CT0101087,STAMFORD WPCF,CT0101087_1_2017-12,CT0101087_1,36940.26,2017 Dec,1,NA,41.044717,-73.530941,01100006,Saugatuck,winter
CT0101087,STAMFORD WPCF,CT0101087_1_2018-01,CT0101087_1,54599.5,2018 Jan,1,NA,41.044717,-73.530941,01100006,Saugatuck,winter
CT0101087,STAMFORD WPCF,CT0101087_1_2018-02,CT0101087_1,39687.5,2018 Feb,1,NA,41.044717,-73.530941,01100006,Saugatuck,winter
CT0101087,STAMFORD WPCF,CT0101087_1_2018-03,CT0101087_1,45711.15,2018 Mar,1,NA,41.044717,-73.530941,01100006,Saugatuck,spring
CT0101087,STAMFORD WPCF,CT0101087_1_2018-04,CT0101087_1,54851.97,2018 Apr,1,NA,41.044717,-73.530941,01100006,Saugatuck,spring
CT0101087,STAMFORD WPCF,CT0101087_1_2018-05,CT0101087_1,34915.12,2018 May,1,NA,41.044717,-73.530941,01100006,Saugatuck,spring
CT0101087,STAMFORD WPCF,CT0101087_1_2018-06,CT0101087_1,31171.21,2018 Jun,1,NA,41.044717,-73.530941,01100006,Saugatuck,summer
CT0101087,STAMFORD WPCF,CT0101087_1_2018-07,CT0101087_1,38511.4,2018 Jul,1,NA,41.044717,-73.530941,01100006,Saugatuck,summer
CT0101087,STAMFORD WPCF,CT0101087_1_2018-08,CT0101087_1,43660.63,2018 Aug,1,NA,41.044717,-73.530941,01100006,Saugatuck,summer
CT0101087,STAMFORD WPCF,CT0101087_1_2018-09,CT0101087_1,50026.92,2018 Sep,1,NA,41.044717,-73.530941,01100006,Saugatuck,fall
CT0101087,STAMFORD WPCF,CT0101087_1_2018-10,CT0101087_1,35924.78,2018 Oct,1,NA,41.044717,-73.530941,01100006,Saugatuck,fall
CT0101087,STAMFORD WPCF,CT0101087_1_2018-11,CT0101087_1,46184.44,2018 Nov,1,NA,41.044717,-73.530941,01100006,Saugatuck,fall
CT0101087,STAMFORD WPCF,CT0101087_1_2018-12,CT0101087_1,57418.23,2018 Dec,1,NA,41.044717,-73.530941,01100006,Saugatuck,winter
CT0101087,STAMFORD WPCF,CT0101087_1_2019-01,CT0101087_1,46516.86,2019 Jan,1,NA,41.044717,-73.530941,01100006,Saugatuck,winter
CT0101087,STAMFORD WPCF,CT0101087_1_2019-02,CT0101087_1,32731.26,2019 Feb,1,NA,41.044717,-73.530941,01100006,Saugatuck,winter
CT0101087,STAMFORD WPCF,CT0101087_1_2019-03,CT0101087_1,45057.44,2019 Mar,1,NA,41.044717,-73.530941,01100006,Saugatuck,spring
CT0101087,STAMFORD WPCF,CT0101087_1_2019-04,CT0101087_1,35452.14,2019 Apr,1,NA,41.044717,-73.530941,01100006,Saugatuck,spring
CT0101087,STAMFORD WPCF,CT0101087_1_2019-05,CT0101087_1,46418.6,2019 May,1,NA,41.044717,-73.530941,01100006,Saugatuck,spring
CT0101087,STAMFORD WPCF,CT0101087_1_2019-06,CT0101087_1,42413.97,2019 Jun,1,NA,41.044717,-73.530941,01100006,Saugatuck,summer
CT0101087,STAMFORD WPCF,CT0101087_1_2019-07,CT0101087_1,50641.99,2019 Jul,1,NA,41.044717,-73.530941,01100006,Saugatuck,summer
CT0101087,STAMFORD WPCF,CT0101087_1_2019-08,CT0101087_1,35888.72,2019 Aug,1,NA,41.044717,-73.530941,01100006,Saugatuck,summer
CT0101087,STAMFORD WPCF,CT0101087_1_2019-09,CT0101087_1,45294.48,2019 Sep,1,NA,41.044717,-73.530941,01100006,Saugatuck,fall
CT0101087,STAMFORD WPCF,CT0101087_1_2019-10,CT0101087_1,55697.47,2019 Oct,1,NA,41.044717,-73.530941,01100006,Saugatuck,fall
CT0101087,STAMFORD WPCF,CT0101087_1_2019-11,CT0101087_1,44036.87,2019 Nov,1,NA,41.044717,-73.530941,01100006,Saugatuck,fall
CT0101087,STAMFORD WPCF,CT0101087_1_2019-12,CT0101087_1,66047.88,2019 Dec,1,NA,41.044717,-73.530941,01100006,Saugatuck,winter
CT0101087,STAMFORD WPCF,CT0101087_1_2020-01,CT0101087_1,63417.52,2020 Jan,1,NA,41.044717,-73.530941,01100006,Saugatuck,winter
CT0101087,STAMFORD WPCF,CT0101087_1_2020-02,CT0101087_1,41014.01,2020 Feb,1,NA,41.044717,-73.530941,01100006,Saugatuck,winter
CT0101087,STAMFORD WPCF,CT0101087_1_2020-03,CT0101087_1,47429.24,2020 Mar,1,NA,41.044717,-73.530941,01100006,Saugatuck,spring
CT0101087,STAMFORD WPCF,CT0101087_1_2020-04,CT0101087_1,53691.23,2020 Apr,1,NA,41.044717,-73.530941,01100006,Saugatuck,spring
CT0101087,STAMFORD WPCF,CT0101087_1_2020-05,CT0101087_1,46360.3,2020 May,1,NA,41.044717,-73.530941,01100006,Saugatuck,spring
CT0101087,STAMFORD WPCF,CT0101087_1_2020-06,CT0101087_1,27677.15,2020 Jun,1,NA,41.044717,-73.530941,01100006,Saugatuck,summer
CT0101087,STAMFORD WPCF,CT0101087_1_2020-07,CT0101087_1,25769.28,2020 Jul,1,NA,41.044717,-73.530941,01100006,Saugatuck,summer
CT0101087,STAMFORD WPCF,CT0101087_1_2020-08,CT0101087_1,29340.94,2020 Aug,1,NA,41.044717,-73.530941,01100006,Saugatuck,summer
CT0101087,STAMFORD WPCF,CT0101087_1_2020-09,CT0101087_1,25857.44,2020 Sep,1,NA,41.044717,-73.530941,01100006,Saugatuck,fall
CT0101087,STAMFORD WPCF,CT0101087_1_2020-10,CT0101087_1,31649.4,2020 Oct,1,NA,41.044717,-73.530941,01100006,Saugatuck,fall
CT0101087,STAMFORD WPCF,CT0101087_1_2020-11,CT0101087_1,48096.79,2020 Nov,1,NA,41.044717,-73.530941,01100006,Saugatuck,fall
CT0101087,STAMFORD WPCF,CT0101087_1_2020-12,CT0101087_1,56043.54,2020 Dec,1,NA,41.044717,-73.530941,01100006,Saugatuck,winter
CT0101249,NORWALK WPCF,CT0101249_1_2002-01,CT0101249_1,34492.07,2002 Jan,1,NA,41.101938,-73.415104,01100006,Saugatuck,winter
CT0101249,NORWALK WPCF,CT0101249_1_2002-02,CT0101249_1,22188.28,2002 Feb,1,NA,41.101938,-73.415104,01100006,Saugatuck,winter
CT0101249,NORWALK WPCF,CT0101249_1_2002-03,CT0101249_1,37549.97,2002 Mar,1,NA,41.101938,-73.415104,01100006,Saugatuck,spring
CT0101249,NORWALK WPCF,CT0101249_1_2002-04,CT0101249_1,31246.79,2002 Apr,1,NA,41.101938,-73.415104,01100006,Saugatuck,spring
CT0101249,NORWALK WPCF,CT0101249_1_2002-05,CT0101249_1,36162.55,2002 May,1,NA,41.101938,-73.415104,01100006,Saugatuck,spring
CT0101249,NORWALK WPCF,CT0101249_1_2002-06,CT0101249_1,24816.28,2002 Jun,1,NA,41.101938,-73.415104,01100006,Saugatuck,summer
CT0101249,NORWALK WPCF,CT0101249_1_2002-07,CT0101249_1,39416.34,2002 Jul,1,NA,41.101938,-73.415104,01100006,Saugatuck,summer
CT0101249,NORWALK WPCF,CT0101249_1_2002-08,CT0101249_1,29594.86,2002 Aug,1,NA,41.101938,-73.415104,01100006,Saugatuck,summer
CT0101249,NORWALK WPCF,CT0101249_1_2002-09,CT0101249_1,50222.81,2002 Sep,1,NA,41.101938,-73.415104,01100006,Saugatuck,fall
CT0101249,NORWALK WPCF,CT0101249_1_2002-10,CT0101249_1,39098.62,2002 Oct,1,NA,41.101938,-73.415104,01100006,Saugatuck,fall
CT0101249,NORWALK WPCF,CT0101249_1_2002-11,CT0101249_1,44160.86,2002 Nov,1,NA,41.101938,-73.415104,01100006,Saugatuck,fall
CT0101249,NORWALK WPCF,CT0101249_1_2002-12,CT0101249_1,53233.67,2002 Dec,1,NA,41.101938,-73.415104,01100006,Saugatuck,winter
CT0101249,NORWALK WPCF,CT0101249_1_2003-01,CT0101249_1,39027.98,2003 Jan,1,NA,41.101938,-73.415104,01100006,Saugatuck,winter
CT0101249,NORWALK WPCF,CT0101249_1_2003-02,CT0101249_1,58511.49,2003 Feb,1,NA,41.101938,-73.415104,01100006,Saugatuck,winter
CT0101249,NORWALK WPCF,CT0101249_1_2003-03,CT0101249_1,81811.45,2003 Mar,1,NA,41.101938,-73.415104,01100006,Saugatuck,spring
CT0101249,NORWALK WPCF,CT0101249_1_2003-04,CT0101249_1,73732.96,2003 Apr,1,NA,41.101938,-73.415104,01100006,Saugatuck,spring
CT0101249,NORWALK WPCF,CT0101249_1_2003-05,CT0101249_1,82084.86,2003 May,1,NA,41.101938,-73.415104,01100006,Saugatuck,spring
CT0101249,NORWALK WPCF,CT0101249_1_2003-06,CT0101249_1,115184.04,2003 Jun,1,NA,41.101938,-73.415104,01100006,Saugatuck,summer
CT0101249,NORWALK WPCF,CT0101249_1_2003-07,CT0101249_1,37625.7,2003 Jul,1,NA,41.101938,-73.415104,01100006,Saugatuck,summer
CT0101249,NORWALK WPCF,CT0101249_1_2003-08,CT0101249_1,26713.47,2003 Aug,1,NA,41.101938,-73.415104,01100006,Saugatuck,summer
